Entry Name,SID,Item Group Name,Attribute 1 Name,Attribute 1 Option,Attribute 2 Name,Attribute 2 Option,Attribute 3 Name,Attribute 3 Option,Quantity,Unit,Min Level,Price,Value,Notes,Tags,Primary Folder,Subfolder-level1,Subfolder-level2,Subfolder-level3,Subfolder-level4,Photo1,Photo2,Photo3,Photo4,Photo5,Photo6,Photo7,Photo8,Barcode/QR1-Data,Barcode/QR1-Type,Barcode/QR2-Data,Barcode/QR2-Type,WO Date,Purchase date OverRide,Purchase Order Number,Work Order Number,Model/Part Number,Bar Code,Bar Code-BarcodeType,Sell price
Carbon Monoxide Detectors/smoke combo electric,S73XAT0615,,,,,,,,0,units,,0,0,40-04240,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_-j1_gzp57FCwgypn0RuS6rwla_lcodytkwHRYRN66XO9EfVTuUjuAA==,https://lnk.sortly.co/v2/downloads/photo/v2_uR3835Zcy842iqykJs7hoUHsbZkJ0mdOIAL6Lh2M3Aobw8SdYIjvzg==,,,,,,,sy://o2/x_qrcode_us/S73XAT0615,com.sortly.sortlyLabel,29054513069,org.gs1.EAN-13,,,,,,47871100712,org.gs1.EAN-13,53.93
"Caulking, Bathroom Silicone (white)",S73XAT0641,,,,,,,,70,units,,9.59,671.3,40-04250,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_dXPp1qQIkJMet79qRIMvNZS-jxHm3EqYgehbY2WExH1ly0EnoKxPkw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0641,com.sortly.sortlyLabel,77027007121,org.gs1.EAN-13,,,,,,,,12.95
"Caulking, Bathroom Silicone (white)",S73XAT0641,,,,,,,,96,units,,9.59,920.64,40-04250,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_-4w9_mPu2nFbZgKUzw4A5R8UnDy3W28rERlpY5k_0DL7Z1AZBr9PZw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0641,com.sortly.sortlyLabel,28756957331,org.gs1.EAN-13,,,,,,28756957300,org.gs1.EAN-13,12.95
"Cement, Portland (94 lb Bags)",S73XAT0536,,,,,,,,0,units,,14.99,0,50-00100,TILE,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,19.49
Cherry Block Deodorant 20LB,S73XAT0620,,,,,,,,25,units,,41.67,1041.75,40-04275,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_jR8xI2esViwHyoYvyzyLdElB3P9ccmYRU8sU_LN6qAyJAgE-OkSYCA==,https://lnk.sortly.co/v2/downloads/photo/v2_i-x7HvSNL4c5NJDj0OEhBIDQ3wbwYljQr154uhJnmYOGRMZmPAyLHg==,https://lnk.sortly.co/v2/downloads/photo/v2_GJr4MDQbNOR-1N2sBa--F-SPDVeOb3DRsnL-ZRwTtu1WvcQ5l4oBJA==,,,,,,sy://o2/l_qrcode_us/S73XAT0620,com.sortly.sortlyLabel,ECABA00,org.iso.Code128,,,,,,,,54.28
"Cleaner, Baseboard Stripper",S73XAT0689,,,,,,,,72,units,,3.5,252,40-04460,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_PdN97F-bd9AiT5EV7OpUSxZHjsx2VPSEjHuMKkBHLS6HdcWcOobWzA==,https://lnk.sortly.co/v2/downloads/photo/v2_XK-9loUtUyFmL5LSAwnuDGXnb6L3jHygPY-6DVIgyXR7_XzArp5miw==,,,,,,,,,,,,,,,,,,5
"Cleaner, Window (per gallon)",S73XAT0609,,,,,,,,78,units,,7.8,608.4,40-04400,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_GwHt3YK-L5oLD5tpw5J0gfJibcnhcsry84-oeP4lkNcchHl7klVggg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0609,com.sortly.sortlyLabel,5728080 1gal,org.iso.Code128,,,,,,,,
"Cleaner, Window (per gallon)",S73XAT0609,,,,,,,,2,units,,7.8,15.6,40-04400,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_iLgcK_bys876DpJE2BzqR0zmXBgI29oUI0gfPXZZhdtNFG5Ebjw9jg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0609,com.sortly.sortlyLabel,5728080 1gal,org.iso.Code128,,,,,,,,10.94
"Cleaner, Window (per gallon)",S73XAT0609,,,,,,,,4,units,,7.8,31.2,40-04400,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_m3fVzK4bv7z_K6x7odxB6bZGl1S0uflDq6ghCfQarA_m3ZbKzLY7LA==,https://lnk.sortly.co/v2/downloads/photo/v2_4pFFih88hxrfhUW2LMN0wFYAhlf3AZTRPZXLaBV1K-h5Acqib7uCSg==,,,,,,,sy://o2/l_qrcode_us/S73XAT0609,com.sortly.sortlyLabel,5728080 1gal,org.iso.Code128,,,,,,,,10.94
"Clips, Window Takeout",S73XAT0751,,,,,,,,358,units,,0,0,40-04300,,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,0.7
Clorox Wipes,S73XAT0671,,,,,,,,176,units,,29.95,5271.2,40-08360,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_JJLzVPQvipQFV1yPkpzuzgMkL-2I074g7w0DHswM6Y_mmv27uKwkDQ==,https://lnk.sortly.co/v2/downloads/photo/v2_j4sbiuZ1TyKWvysRwpXye4pOKiGiAwv-hUkcxwqsDZDOtPnavGOE3Q==,,,,,,,sy://o2/x_qrcode_us/S73XAT0671,com.sortly.sortlyLabel,1.00446E+13,org.ansi.Interleaved2of5,,,,,,,,29.95
Closet Pole Brackets,S73XAT0018,,,,,,,,10,units,,7.99,79.9,10-00310,CARPENTRY,<<Inventory>>,,,,,,,,,,,,,sy://o2/x_qrcode_us/S73XAT0018,com.sortly.sortlyLabel,,,,,,,,,,10.79
Combo Smoke Alarms 10yr,S73XAT0616,,,,,,,,68,units,,46.75,3179,40-04225,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_PA-BgRGNhkGJWKZxbZhtTEKEosbsDp0R3QNSu1uaw4KAXGexdyJBjA==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0616,com.sortly.sortlyLabel,29054015006,org.gs1.EAN-13,,,,,,,,63.11
"Compound, joint 5 gallon",S73XAT0477,,,,,,,,15,units,15,21.99,329.85,30-00100,PAINT,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_-YkK_C9UFVJif5PeKqNf9W4baKWwe_8AQOuegNVpW3KyT19VKh3W8g==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0477,com.sortly.sortlyLabel,81099203602,org.gs1.EAN-13,,,,,,,,26.99
"Compound, joint 5 gallon",S73XAT0477,,,,,,,,48,units,,19.99,959.52,30-00100,PAINT,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_BW3OmEYqMPO9PHmzf6s9harNeoQKwG8oI7uqRWkc6ecmeO_9MFdDCA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0477,com.sortly.sortlyLabel,81099203602,org.gs1.EAN-13,,,,,,,,
Cornerbead,S73XAT0019,,,,,,,,2,units,,6.59,13.18,10-00330,CARPENTRY,<<Inventory>>,,,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0019,com.sortly.sortlyLabel,,,,,,,,,,8.9
Cornerbead,S73XAT0019,,,,,,,,20,units,,6.59,131.8,10-00330,CARPENTRY,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,8.9
"Cover, Stove Knob",S73XAT0607,,,,,,,,68,units,,7.5,510,40-03890,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_n6FPhdeQk0U8iu2CMPeixMBPo5ZNkFRMU_xOhLfEZ2G9AQY4cFmQWg==,https://lnk.sortly.co/v2/downloads/photo/v2_sJW8B0kMUEyV_9ebFbaj_t0bMUotkOuaRARpxRKF70k2-xw0qqXejg==,,,,,,,,,8.78931E+11,org.gs1.EAN-13,,,,,,,,
Coveralls Tyvex Suits,S73XAT0611,,,,,,,,78,units,,17.8,1388.4,40-04470,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,24.03
"Cylinder, brass mortise",S73XAT0017,,,,,,,,189,units,,12.99,2455.11,10-00350,CARPENTRY,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_5MeuiiqGcEwRlfkWb0YMoC-7ez0NSEJ1EDPoLnKeRae9Ygr3mOCn4g==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0017,com.sortly.sortlyLabel,75877963017,org.gs1.EAN-13,,,,,,,,17.54
DECORATORS WHITE EGGSHELL 5 GAL,S73XAT0695,,,,,,,,3,units,,100,300,30-00660,PAINT,<<Inventory>>,,,,,,,,,,,,,sy://o2/x_qrcode_us/S73XAT0695,com.sortly.sortlyLabel,,,,,,,,,,
DOOR SLAB 18 X 80,S73XAT0739,,,,,,,,3,units,,164.97,494.91,10-00380,,<<Inventory>>,,,,,,,,,,,,,sy://o2/m_qrcode_us/S73XAT0739,com.sortly.sortlyLabel,,,,,,,,,,
DUST MASKS- 3M,S73XAT0502,,,,,,,,0,units,,25,0,,PAINT,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
Delta Basin Faucet 520MPU-DST bath,S73XAT0496,,,,,,,,22,units,,119.95,2638.9,35-00050,PLUMBING,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,188.93
Delta Deck Faucet 100-DST Kitchen,S73XAT0498,,,,,,,,16,units,,93.5,1496,35-00060,PLUMBING,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,118.13
"Deodorant, Island Tropic",S73XAT0632,,,,,,,,11,units,6,30.72,337.92,40-04553,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_6IXNsQjfn860ZXf6G6tRa8cHBZDd6QVl5bLp7nlR-hqlRfjtSCtmEw==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0632,com.sortly.sortlyLabel,,,,,,,,,,41.47
"Deodorant, Island Tropic",S73XAT0632,,,,,,,,15,units,,30.72,460.8,40-04553,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_wdEKwIKbR1Mg0JeSlrcO9GiCxcf5u6bJB6fq0V2IQHQ5xJbH8rsUqA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0632,com.sortly.sortlyLabel,,,,,,,,,,41.47
"Deodorant, Lavender",S73XAT0634,,,,,,,,56,units,,30.72,1720.32,40-04551,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_4nHlTXOlS1uTWhUKn9oBkrMsKGofXcQ58nh0F8BLyLpHf36Nn-3QoA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0634,com.sortly.sortlyLabel,5724833 5gal,org.iso.Code128,,,,,,,,41.47
"Deodorant, Lavender",S73XAT0634,,,,,,,,32,units,,30.72,983.04,40-04551,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_pWNDln-6Wk5ZBoVq_tJlRjD1hch73cmXuA1cMULyHFk8-GKcPmKeiQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0634,com.sortly.sortlyLabel,5724833 5gal,org.iso.Code128,,,,,,,,41.47
"Deodorant, Rain Forest",S73XAT0612,,,,,,,,20,units,,30.72,614.4,40-04552,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_Cm9hRpOt3PN8YK-HMI1PrZHuT5UwZSsaZM4y4YIzwePXzB1OiKAC0Q==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0612,com.sortly.sortlyLabel,,,,,,,,,,41.47
"Deodorant, Rain Forest",S73XAT0612,,,,,,,,15,units,,30.72,460.8,40-04552,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_uhOfLmxM403qovSOGBGUkqx2m3ZGTI0dd73tAp7Ipe0yx9643W8QHw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0612,com.sortly.sortlyLabel,,,,,,,,,,41.47
"Deodorant, Xtreme Mint",S73XAT0618,,,,,,,,20,units,,9.26,185.2,40-04555,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,12.5
"Deodorant, Xtreme Mint",S73XAT0618,,,,,,,,10,units,,9.26,92.6,40-04555,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_xB0n4yrZZV6XFvhZIBh1-AK7jYHk4Pb9UEp0WjaCFYeQSQPd9hgI4A==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0618,com.sortly.sortlyLabel,5720514 1qt,org.iso.Code128,,,,,,,,12.5
"Deodorant,cherry (5 gallon containers)",S73XAT0690,,,,,,,,69,units,,20.64,1424.16,40-04550,,<<Inventory>>,,,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0690,com.sortly.sortlyLabel,,,,,,,,,,
Deterg Cleaner Degreaser,S73XAT0635,,,,,,,,2,units,,3.9,7.8,40-04500,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,7.1
Deterg Cleaner Degreaser,S73XAT0635,,,,,,,,53,units,,3.9,206.7,40-04500,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_wqZjs5DgUorlEYmYgmML-5eqWwtRM0E8Mc1yP9sPX5Vxc4PXVglfyA==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0635,com.sortly.sortlyLabel,,,,,,,,,,7.1
Diverter Spouts,S73XAT0490,,,,,,,,29,units,,3.4,98.6,35-00150,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_QXeRqBIBdMqt3MxDqNeyCLROEZRu4DIlhPvW4IJ2Hu_mlAjGUasOag==,https://lnk.sortly.co/v2/downloads/photo/v2_iKNaaApTRXKcb2teFZe1lI6A9UPgh3CeVzlTvkBgVFR-0ebZW0zt8g==,,,,,,,sy://o2/l_qrcode_us/S73XAT0490,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,,,,,,,,6.5
"Door Knob, Brass",S73XAT0021,,,,,,,,41,units,,6.49,266.09,10-00375,CARPENTRY,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_ZTLiQJD88wHPvuVy_XDsEtatygBDxr4mbl8hH1XA0QXq6y3n8XLcSA==,,,,,,,,,,7.49694E+11,org.gs1.EAN-13,,,,,,1.07497E+13,org.ansi.Interleaved2of5,
Door Stop Heavy Duty,S73XAT0025,,,,,,,,403,units,,7.99,3219.97,10-01050,CARPENTRY,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_H2zBHn5VYeXGKihBXQAcPYPpw5fWiSqYj1QkrCUTCF-v-6JR8HuQTA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0025,com.sortly.sortlyLabel,44074135978,org.gs1.EAN-13,,,,,,7.49694E+11,org.gs1.EAN-13,
Duo Strainers,S73XAT0505,,,,,,,,103,units,,2.98,306.94,35-00200,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_2CedGG7WOedGMtnt5kJzhFr5iU0Lluwr-Cqj0Y-rI4jlLqjBDMnYBw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0505,com.sortly.sortlyLabel,7.30008E+11,org.gs1.EAN-13,,,,,,,,4.74
Duplex Outlets,S73XAT0462,,,,,,,,0,units,,1.09,0,20-00560,ELECTRIC,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_WPNwVlGHmxgw6Fs2JXdUlBrzX2cwCDJ58juKaJCyO0v4CujqqyxQvA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0462,com.sortly.sortlyLabel,1.00759E+13,org.ansi.Interleaved2of5,,,,,,75877270016,org.gs1.EAN-13,1.5
EXTENSION 1 1/2'' X 12'',S73XAT0743,,,,,,,,35,units,,11.62,406.7,35-00230,,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
Empty 1 gallon containers,S73XAT0642,,,,,,,,15,units,,2.37,35.55,40-04560,SUPER,<<Inventory>>,,,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0642,com.sortly.sortlyLabel,,,,,,,,,,
"Escutcheon Plate 1 1/2""",S73XAT0608,,,,,,,,7,units,,1.95,13.65,40-04573,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_giSAgpbT2h5Vw0KWvY-Akpnyj6h1nDqBLqXtI6YAQ6AWU40ARsQEaA==,,,,,,,,,,1.07533E+13,org.ansi.Interleaved2of5,,,,,,,,2.55
"Escutcheon Plate 1 1/4""",S73XAT0645,,,,,,,,21,units,,1.95,40.95,40-04572,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,2.63
"Escutcheon Plate 1/2"" (cooper pipe)",S73XAT0630,,,,,,,,0,units,,1.95,0,40-04571,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
"Escutcheon Plate 1/2"" ips (gal. Steel or brass pipe)",S73XAT0648,,,,,,,,9,units,,1.95,17.55,40-04570,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_J_fSoSFU_fDLrJ7zc_qfo8tze6XXynZk3oyRzY_PK9r2UvwwU5cCcg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0648,com.sortly.sortlyLabel,6.11451E+11,org.gs1.EAN-13,,,,,,,,
"Escutcheon Plate 2 1/2""",S73XAT0614,,,,,,,,0,units,,4.95,0,40-04576,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
"Escutcheon Plate 2""",S73XAT0625,,,,,,,,0,units,,1.95,0,40-04574,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_R57Ckv3A9MLpRB8m0t-6ugR6ytqTzV734JDvDbSFBo-8fIGDtb-Y1g==,,,,,,,,,,7.53274E+11,org.ansi.Interleaved2of5,,,,,,,,4.25
"Escutcheon Plate 3""",S73XAT0617,,,,,,,,17,units,,5.5,93.5,40-04575,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_uUKazrj4mR_pnLOtfpjzocysUQ8AmSUQaVIQG6nQOuA_9JlbJMgTKg==,,,,,,,,,,7.30284E+11,org.gs1.EAN-13,,,,,,,,7.25
Extension 1 1/4 x 12,S73XAT0744,,,,,,,,100,units,,0,0,35-00220,,<<Inventory>>,,,,,,,,,,,,,,,7.53274E+11,org.gs1.EAN-13,,,,,,,,9.67
"Fixture, Bathroom (with out pullchain)",S73XAT0693,,,,,,,,23,units,,15,345,20-00575,ELECTRIC,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_GwwquT1ljxoGh-MIg2Iuof0Kd9g4n8_XPZqJrnUo4SCPE4VvvyV1wA==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0693,com.sortly.sortlyLabel,45923771217,org.gs1.EAN-13,,,,,,,,20.25
"Fixture, Bathroom Wall",S73XAT0454,,,,,,,,33,units,,11.5,379.5,20-01100,"ELECTRIC, identify",<<Inventory>>,,,,,,,,,,,,,sy://o2/x_qrcode_us/S73XAT0454,com.sortly.sortlyLabel,,,,,,,,,,
"Fixture, Kitchen with cover",S73XAT0458,,,,,,,,38,units,,28,1064,20-01300,ELECTRIC,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
"Fixture, Kitchen-Hall-Liv-Bed w/out pullchain",S73XAT0461,,,,,,,,9,units,,6.5,58.5,20-00580,ELECTRIC,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_WLFZPXvxEAkV5irUMP8b0S4el8nSbrndUo2iLSF9HWsNaumEZZxs6A==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0461,com.sortly.sortlyLabel,45923771200,org.gs1.EAN-13,,,,,,,,
"Fixture, Satco 13"" Hall, Bed w/o pull",S73XAT0459,,,,,,,,36,units,,42.75,1539,20-00586,ELECTRIC,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,57.71
"Fixture, Satco 13"" Hall, Bed w/o pull",S73XAT0459,,,,,,,,16,units,,42.75,684,20-00586,ELECTRIC,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_5iYyIS_TkiUtn7oEwUJdwrJWbLPQ1JSpz_z9NFhP1F8rVxz3QOktng==,,,,,,,,,,45923761270,org.gs1.EAN-13,,,,,,,,57.71
"Fixture, Wall Sconces",S73XAT0465,,,,,,,,22,units,,21.99,483.78,20-01200,ELECTRIC,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,29.69
"Floor Stripper, 5 gallon",S73XAT0628,,,,,,,,8,units,,46.08,368.64,40-04650,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_cHjQvIigfILD1zMb2YuuaabD6I8SdoU7wwwlwSm06jB5PtCjNNkiKw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0628,com.sortly.sortlyLabel,5728766A 5gal,org.iso.Code128,,,,,,,,62.21
"Floor Stripper, 5 gallon",S73XAT0628,,,,,,,,14,units,,46.08,645.12,40-04650,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_YramtqHVqXGuPN2Cgt0sM8Q15pENDgtkoCcYQPah4e6CTAthSS3WPA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0628,com.sortly.sortlyLabel,5728766A 5gal,org.iso.Code128,,,,,,,,62.21
"Floor Wax, 5 gallon",S73XAT0673,,,,,,,,0,units,,60.08,0,40-04660,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_BHUOeaiTw3ISAE9sikPtlkcIKw3c2pXaqD6bDsdS_lAmgFy1pzKNOg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0673,com.sortly.sortlyLabel,,,,,,,,,,82.08
"Floor Wax, 5 gallon",S73XAT0673,,,,,,,,10,units,,60.08,600.8,40-04660,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_2EBTS0y28hxdYH20m5lLLC5NUiIQE83Efohsco6encCQn1awqjQYOQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0673,com.sortly.sortlyLabel,,,,,,,,,,82.08
"Frame, Certificate 6"" x 9""",S73XAT0636,,,,,,,,13,units,,14.95,194.35,40-04685,SUPER,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
"Frame, Certificate 8 1/2"" x 11""",S73XAT0655,,,,,,,,36,units,,24.99,899.64,40-04680,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_xIPQHrFSccV5nHuzIECeh3G9RxMb_jsEo04z1RGgo6fNBQcoqA3O3A==,https://lnk.sortly.co/v2/downloads/photo/v2_jc0MCZ7lUbe74jh6OGASybTyNqechTQvfsl3SHC1khHP5-g1C_QnvQ==,,,,,,,,,8.11393E+11,org.gs1.EAN-13,,,,,,,,33.74
GFI Outlets,S73XAT0456,,,,,,,,50,units,,11.11,555.5,20-00561,ELECTRIC,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_NJ-m0XavMCzefHNblwej_v4grtZ3SwrablqAKX0ERjudHXyeEhQXkA==,,,,,,,,sy://o2/l_qrcode_us/S73XAT0456,com.sortly.sortlyLabel,75877122254,org.gs1.EAN-13,,,,,,,,15
"Garbage Can, 30 gal METAL",S73XAT0665,,,,,,,,4,units,,33.5,134,40-04750,SUPER,<<Inventory>>,,,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0665,com.sortly.sortlyLabel,,,,,,,,,,43.2
"Garbage Can, 32 gal Rubber Maid",S73XAT0631,,,,,,,,9,units,,34.5,310.5,40-04700,SUPER,<<Inventory>>,,,,,,,,,,,,,sy://o2/l_qrcode_us/S73XAT0631,com.sortly.sortlyLabel,,,,,,,,,,46.58
Gas Shutoff Valve,S73XAT0510,,,,,,,,40,units,,6.25,250,35-00550,PLUMBING,<<Inventory>>,,,,,,,,,,,,,,,,,,,,,,,,
"Gas, connectors 36""",S73XAT0506,,,,,,,,40,units,,13.25,530,35-00500,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_OhdQCgWny8Jbip2MbKXRSjgpGfAMBpZcLOE6B6gcUIYyQ96Z92qM0w==,,,,,,,,,,7.30007E+11,org.gs1.EAN-13,,,,,,,,13.25
"Gas, connectors 48""",S73XAT0504,,,,,,,,15,units,,13.1,196.5,35-00400,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_sLaZtxfTIuOQw_TkNwqIiLvZghNmlDqSsVJD7XfZ9kaAXOzSKeKzNA==,,,,,,,,,,7.30007E+11,org.gs1.EAN-13,,,,,,,,17.69
Gerber Deck Faucet 42-406 (kitchen),S73XAT0697,,,,,,,,41,units,,119.95,4917.95,35-00600,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_05B1HxFQFc2BzwjvNT_8XURzHHqX81g5DqOKf0-_YaN9uKR76j52jw==,https://lnk.sortly.co/v2/downloads/photo/v2_b2DFUO3feiHcFmEDCRBOroaiBh9J4xqN5-MRf14mg5fasQknPuljAg==,https://lnk.sortly.co/v2/downloads/photo/v2_sb9Z6LGwpnMGD_WkfbZsJx7pWCdniJb7JIgJ8ls_AAl1DNnz9qO0KA==,,,,,,sy://o2/l_qrcode_us/S73XAT0697,com.sortly.sortlyLabel,6.71053E+11,org.iso.Code128,,,,,,,,174.83
Gerber Deck Faucet 43-431 (bathroom),S73XAT0540,,,,,,,,53,units,,139.5,7393.5,35-00700,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_1TQdDJUsvOj_pWoQ2btRBfpI7uHVsO7t-38ExIomLoLPrLqugSQ3yQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0540,com.sortly.sortlyLabel,6.71053E+11,org.iso.Code128,,,,,,,,188.33
Gerber Pop-up Assembly,S73XAT0546,,,,,,,,47,units,,7.84,368.48,35-00775,PLUMBING,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_xPWAW0VteKTIcIb4FGMTI9aBam0-U-c0KWbgWJ9yAmatFMvB2rG3nA==,https://lnk.sortly.co/v2/downloads/photo/v2_gTYKjnH8obNSwTOjbaaL4i5V5j3NKZm-bc6S4wzSDSTlV0RWU0wYWA==,,,,,,,,,7.53274E+11,org.gs1.EAN-13,,,,,,,,10.58
"Gloves , Leather",S73XAT0623,,,,,,,,29,units,,3.32,96.28,40-04851,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_cLtQ5gUPBVeba4_LPT6fZMBeJsRoO8bPn7ZUQXn1n1QnMVWaM1v0bA==,https://lnk.sortly.co/v2/downloads/photo/v2_eibBM1qr-sboSbG820axLAWHX8sDhBUDS9v1UUzhiQeqP-FQ9xwVeg==,,,,,,,,,75877918000,org.gs1.EAN-13,,,,,,,,4.7
"Gloves, Latex Purple (Disposable) 100pc",S73XAT0626,,,,,,,,100,units,,10.35,1035,40-04850,SUPER,<<Inventory>>,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_Y5IM085FdUR0wloKuHUaZ93H3YXd1557TnhKrRwCnN3fTwq01C9Dyg==,,,,,,,,,,7.63584E+11,org.gs1.EAN-13,,,,,,,,
