WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate,Date1,Date2
482655,"Work Completed","Repairs","2024-02-10 10:13:00","2023-12-07 09:21:10","04/18/2024 10:14:00",1600031837,"3520/6B/VAC/REPAIRS                          ","Payables","2023-12-07 00:00:00","2024-05-21 11:02:08",,"2025-05-01 10:44:35"
482750,"Work Completed","Repairs","2024-03-02 11:53:00","2023-12-08 07:28:12","01/04/2024 14:11:00",1600031345,"1096/1A/VAC/REPAIRS                          ","Payables","2023-12-08 00:00:00","2024-03-20 12:23:45",,"2025-05-01 10:44:35"
482758,"Work Completed","Repairs","2024-04-03 12:19:00","2023-12-08 07:56:57","05/16/2024 12:20:12",1600031671,"1028/5J/VAC/REPAIRS                          ","Payables","2023-12-08 00:00:00","2024-05-16 12:20:12",,"2025-05-01 10:44:35"
482772,"Work Completed","Repairs","2024-03-01 10:00:00","2023-12-08 08:47:58","04/18/2024 10:01:07",1600031626,"3520/4I/VAC/REPAIRS                          ","Payables","2023-12-08 00:00:00","2024-04-18 10:01:07",,"2025-05-01 10:44:35"
482775,"Work Completed","Repairs","2024-03-13 14:59:00","2023-12-08 09:28:48","05/16/2024 15:04:47",1600031671,"3520/6H/VAC/REPAIRS                          ","Payables","2023-12-08 00:00:00","2024-05-16 15:04:47",,"2025-05-01 10:44:35"
482875,"Work Completed","Repairs","2024-05-30 11:43:00","2023-12-11 08:05:07","06/11/2024 11:43:00",1600031837,"1011/2A/VAC/REPAIRS                          ","MGMT-Cost Plus","2023-12-11 00:00:00","2024-06-11 11:43:46",,"2025-05-01 10:44:35"
482898,"Work Completed","APH-Boiler","2024-02-02 18:14:00","2023-12-11 11:38:32","03/08/2024 18:14:43",1600031274,"1059-BOILER CLEANING/OVERHAUL                ","Payables","2023-12-11 00:00:00","2024-03-08 18:14:43",,"2025-05-01 10:44:35"
482902,"Work Completed","APH-Boiler","2024-02-16 10:21:00","2023-12-11 11:41:43","03/08/2024 18:22:48",1600031274,"3520-BOILER CLEANING/OVERHAUL                ","Payables","2023-12-11 00:00:00","2024-03-08 18:22:48",,"2025-05-01 10:44:35"
482908,"Work Completed","APH-Boiler","2024-04-17 09:29:00","2023-12-11 12:04:58","04/17/2024 09:31:18",1600031455,"3528-BOILER CLEANING & OVERHAUL              ","Payables","2023-12-11 00:00:00","2024-04-17 09:31:18",,"2025-05-01 10:44:35"
482921,"Work Completed","Repairs","2024-06-10 16:20:00","2023-12-11 13:19:41","06/10/2024 11:48:00",1600031951,"7002-225/3yr paint                           ","Payables","2023-12-11 00:00:00","2024-07-02 16:21:25",,"2025-05-01 10:44:35"
482946,"Work Completed","Repairs","2024-07-10 13:31:00","2023-12-12 08:50:46","08/13/2024 13:38:26",1600032154,"1028/1A/VAC/REPAIRS                          ","Payables","2023-12-12 00:00:00","2024-08-13 13:38:26",,"2025-05-01 10:44:35"
482949,"Work Completed","Supplies","2024-05-28 14:49:00","2023-12-12 09:01:31","05/31/2024 14:49:00",1600031838,"1028/1A/VAC/CABINETS                         ","Cabinets Only","2023-12-12 00:00:00","2024-06-17 11:27:03",,"2025-05-01 10:44:35"
483041,"Work Completed","Repairs","2024-03-26 15:17:00","2023-12-13 07:28:37","05/16/2024 15:17:45",1600031671,"3656/5A/VAC/REPAIRS                          ","Payables","2023-12-13 00:00:00","2024-05-16 15:17:45",,"2025-05-01 10:44:35"
483051,"Work Completed","Repairs","2024-04-18 09:45:00","2023-12-13 09:02:51","01/04/2024 14:11:00",1600031626,"3526/4F/VAC/REPAIRS                          ","Payables","2023-12-13 00:00:00","2024-04-18 09:56:48",,"2025-05-01 10:44:35"
483091,"Work Completed","Repairs","2024-03-25 12:20:00","2023-12-13 11:00:28","05/01/2024 12:20:41",1600031626,"1182/45/VAC/REPAIRS                          ","Payables","2023-12-13 00:00:00","2024-05-01 12:20:41",,"2025-05-01 10:44:35"
483103,"Work Completed","Supplies","2024-04-09 08:59:00","2023-12-13 11:31:56","05/16/2024 09:00:41",1600031672,"1182/45/VAC/CABINETS                         ","Payables","2023-12-13 00:00:00","2024-05-16 09:00:41",,"2025-05-01 10:44:35"
483105,"Work Completed","Repairs","2024-04-02 12:19:00","2023-12-13 11:37:23","04/02/2024 11:37:00",1600031626,"3520-3H-BATHROOM FLOOR REPAIR                ","Payables","2023-12-13 00:00:00","2024-04-30 13:19:38",,"2025-05-01 10:44:35"
483116,"Work Completed","Repairs","2024-07-03 08:07:00","2023-12-13 12:15:22","10/08/2024 08:08:20",1600032491,"1059/4E/VAC/REPAIRS                          ","Payables","2023-12-13 00:00:00","2024-10-08 08:08:20",,"2025-05-01 10:44:35"
483133,"Work Completed","Repairs","2024-02-14 16:39:00","2023-12-13 14:03:43","12/13/2023 14:03:00",1600031227,"2060-2062BLDG-STAIR TREADS SUPPLIES          ","Payables","2023-12-13 00:00:00","2024-03-08 12:33:17",,"2025-05-01 10:44:35"
483168,"Work Completed","Repairs","2024-02-29 16:46:00","2023-12-14 10:18:48","02/29/2024 14:30:00",1600031227,"1027-4I-REPAIRS                              ","Payables","2023-12-14 00:00:00","2024-03-07 16:47:43",,"2025-05-01 10:44:35"
483282,"Work Completed","APH-Plumbing","2024-02-20 13:30:00","2023-12-15 10:11:51",,1600031273,"1061 - 1-2E - Bathroom Ceiling Leak          ","Payables","2023-12-15 00:00:00","2024-03-17 13:42:16",,"2025-05-01 10:44:35"
483289,"Work Completed","APH-Plumbing","2024-04-30 15:36:43","2023-12-15 10:38:04",,0,"1061 - 2-3C - Viol ceiling-faucet            ","Payables","2023-12-15 00:00:00","2024-04-30 15:36:43",,"2025-05-01 10:44:35"
483303,"Work Completed","Repairs","2024-05-16 10:01:00","2023-12-15 11:28:52","05/16/2024 10:02:03",1600031671,"1712-5D-vacant unit repairs                  ","Payables","2023-12-15 00:00:00","2024-05-16 10:02:03",,"2025-05-01 10:44:35"
483521,"Work Completed","Repairs","2024-03-25 13:40:00","2023-12-20 12:55:16","03/25/2024 09:09:00",1600031452,"1028-REPAIRS                                 ","Payables","2023-12-20 00:00:00","2024-04-08 13:41:03",,"2025-05-01 10:44:35"
483552,"Work Completed","Repairs","2024-02-03 14:38:00","2023-12-21 08:24:36","04/30/2024 08:23:00",1600031626,"2925 Broadway file room                      ","Payables","2023-12-21 00:00:00","2024-05-11 19:23:49",,"2025-05-01 10:44:35"
483773,"Work Completed","APH-Plumbing","2024-02-05 10:09:00","2023-12-26 13:10:16","12/26/2023 13:10:00",1600031273,"1039-BLDG-LINES CLOGGED                      ","Payables","2023-12-26 00:00:00","2024-03-14 10:09:44",,"2025-05-01 10:44:35"
483870,"Work Completed","Repairs",,"2023-12-27 13:14:38","12/27/2023 13:14:00",1600033131,"1440-BLDG-GARAGE CEILING TILE(FIRE)          ","Payables","2023-12-27 00:00:00","2025-02-28 12:07:48",,"2025-05-01 10:44:35"
483925,"Work Completed","APH-Plumbing","2024-01-05 12:14:00","2023-12-28 12:42:52","12/28/2023 12:42:00",1600031231,"3184-SEWER-MAIN SEWER                        ","Payables","2023-12-28 00:00:00","2024-03-05 12:14:52",,"2025-05-01 10:44:35"
483944,"Canceled","Repairs",,"2023-12-29 09:21:24","12/29/2023 09:21:00",0,"3004-4E-NEW FRIDGE                           ","Payables","2023-12-29 00:00:00","2024-06-21 13:38:23",,"2025-05-01 10:44:35"
484158,"Canceled","Supplies",,"2024-01-03 10:40:44","01/03/2024 10:40:00",0,"3522-4A-SUPPLIES                             ","Payables","2024-01-03 00:00:00","2025-03-04 10:50:56",,"2025-05-01 10:44:35"
484172,"Canceled","APH-Plumbing",,"2024-01-03 11:15:26","01/03/2024 11:15:00",0,"1022-3A-Repair Radiator Leak                 ","Payables","2024-01-03 00:00:00","2024-03-22 12:12:21",,"2025-05-01 10:44:35"
484174,"Work Completed","Repairs","2025-02-01 17:54:00","2024-01-03 11:31:54","01/03/2024 11:31:00",1600033019,"1440-DrivewayCeiling-Fire Repairs            ","Payables","2024-01-03 00:00:00","2025-02-01 17:55:21",,"2025-05-01 10:44:35"
484192,"Work Completed","Supplies","2024-01-04 14:24:00","2024-01-03 13:09:43","01/03/2024 13:09:00",1600032403,"8001-BLDG-PELLETS                            ","Payables","2024-01-03 00:00:00","2024-09-25 13:51:53",,"2025-05-01 10:44:35"
484229,"Work Completed","Repairs","2024-03-06 14:04:00","2024-01-04 08:36:35","01/04/2024 08:36:00",1600031227,"1087-1C FLOOR REPLACEMENT                    ","Payables","2024-01-04 00:00:00","2024-03-06 14:09:05",,"2025-05-01 10:44:35"
484273,"Work Completed","Supplies","2024-03-04 15:49:00","2024-01-04 12:07:18","01/04/2024 12:07:00",1600031272,"5034-BLDG-PAINT                              ","Payables","2024-01-04 00:00:00","2024-03-12 15:50:12",,"2025-05-01 10:44:35"
484294,"Work Completed","APH-Plumbing","2024-01-09 12:19:00","2024-01-04 13:54:38","01/04/2024 13:54:00",1600031231,"1182-BLDG-BANGING PIPES                      ","Payables","2024-01-04 00:00:00","2024-03-05 12:19:53",,"2025-05-01 10:44:35"
484295,"Canceled","APH-Plumbing",,"2024-01-04 13:54:44","01/04/2024 13:54:00",0,"3548-BLDG-RETURN LINE LEAK                   ","Payables","2024-01-04 00:00:00","2024-04-29 13:43:06",,"2025-05-01 10:44:35"
484360,"Canceled","APH-Boiler",,"2024-01-05 10:56:34","01/05/2024 10:56:00",0,"1887-BOILER-ROOM ON ROOF                     ","Payables","2024-01-05 00:00:00","2025-03-04 10:52:06",,"2025-05-01 10:44:35"
484402,"Canceled","APH-Plumbing",,"2024-01-05 12:25:46","01/05/2024 12:25:00",0,"3524-6B-HEATER                               ","Payables","2024-01-05 00:00:00","2025-03-04 10:54:55",,"2025-05-01 10:44:35"
484582,"Work Completed","Repairs","2024-02-22 11:15:00","2024-01-09 09:56:11","02/21/2024 12:22:00",1600031227,"3525-REPAIRS                                 ","Payables","2024-01-09 00:00:00","2024-03-06 10:22:02",,"2025-05-01 10:44:35"
484592,"Work Completed","Repairs","2024-02-20 10:40:00","2024-01-09 10:24:30","02/20/2024 12:11:00",1600031227,"1712-6F-paint livingroom                     ","Payables","2024-01-09 00:00:00","2024-03-01 10:42:51",,"2025-05-01 10:44:35"
484618,"Canceled","Repairs",,"2024-01-09 11:04:12","02/23/2024 11:04:00",0,"3533-1F-REPAIRS                              ","Payables","2024-01-09 00:00:00","2025-03-04 10:58:35",,"2025-05-01 10:44:35"
484626,"Work Completed","Repairs","2025-01-13 16:42:00","2024-01-09 11:21:39","01/13/2025 11:21:00",1600033019,"3533-1F-3 YEAR PAINT                         ","Payables","2024-01-09 00:00:00","2025-01-31 16:43:07",,"2025-05-01 10:44:35"
484648,"Canceled","APH-Plumbing",,"2024-01-09 13:19:10",,0,"1081-PLUMBING                                ","Payables","2024-01-09 00:00:00","2024-03-15 11:00:32",,"2025-05-01 10:44:35"
484679,"Work Completed","APH-Plumbing","2024-04-14 11:36:00","2024-01-10 07:50:48","04/14/2024 11:42:19",1600031454,"1192 - 46 - LR Radiator Leaking              ","Payables","2024-01-10 00:00:00","2024-04-14 11:42:19",,"2025-05-01 10:44:35"
484756,"Work Completed","APH-Plumbing","2024-01-16 09:40:00","2024-01-10 15:11:49","01/10/2024 15:11:00",1600031347,"1263-2c-PLUMBING                             ","Payables","2024-01-10 00:00:00","2024-03-30 09:43:33",,"2025-05-01 10:44:35"
484768,"Work Completed","Repairs","2024-02-01 16:58:00","2024-01-11 08:38:32","02/01/2024 16:57:00",1600031227,"1021 - 1-2B Vacancy Lead Abatement           ","Payables","2024-01-11 00:00:00","2024-03-01 10:17:01",,"2025-05-01 10:44:35"
484824,"Work Completed","APH-Plumbing","2024-02-16 09:33:00","2024-01-11 12:24:35","03/06/2024 12:28:37",1600031231,"3532-PLUMBING C/S                            ","Payables","2024-01-11 00:00:00","2024-03-06 12:28:37",,"2025-05-01 10:44:35"
484838,"Work Completed","Repairs","2024-03-27 12:50:00","2024-01-11 14:00:54","03/27/2024 15:26:00",1600031452,"1088-3H/Bathroom Vanities                    ","Payables","2024-01-11 00:00:00","2024-04-08 12:54:36",,"2025-05-01 10:44:35"
484849,"Work Completed","Repairs","2024-05-10 12:33:00","2024-01-11 16:01:11","01/11/2024 16:01:00",1600031671,"1093-BLDG-Basement Concrete                  ","Payables","2024-01-11 00:00:00","2024-05-15 12:34:00",,"2025-05-01 10:44:35"
484852,"Work Completed","Repairs",,"2024-01-12 07:54:32","01/12/2024 07:54:00",1600031452,"1022-2A LEAD REPAIRS                         ","Payables","2024-01-12 00:00:00","2024-04-10 11:36:36",,"2025-05-01 10:44:35"
484853,"Canceled","Repairs",,"2024-01-12 08:18:07",,0,"1114/4C/VAC/PLUMBING                         ","Payables","2024-01-12 00:00:00","2024-04-29 13:54:46",,"2025-05-01 10:44:35"
484864,"Work Completed","Repairs","2024-05-20 16:01:00","2024-01-12 09:14:15","06/20/2024 16:03:21",1600031951,"3658/2B/VAC/REPAIRS                          ","Payables","2024-01-12 00:00:00","2024-06-20 16:03:21",,"2025-05-01 10:44:35"
484924,"Scheduled","Repairs",,"2024-01-12 11:59:44","05/13/2024 11:59:00",0,"3501-3-3 YR PAINT & BR HLLWAY FLOOR          ","Payables","2024-01-12 00:00:00","2024-04-24 15:49:31",,"2025-05-01 10:44:35"
484936,"Work Completed","","2024-01-24 11:38:00","2024-01-12 12:25:15","01/24/2024 12:17:00",1600031234,"3532-COURT STIP/VIOLATION REPAIRS            ","Payables","2024-01-12 00:00:00","2024-03-06 08:17:06",,"2025-05-01 10:44:35"
484995,"Work Completed","Repairs","2024-04-09 13:45:00","2024-01-16 08:05:14","06/13/2024 13:46:46",1600031837,"1081/1D/VAC/REPAIRS                          ","Payables","2024-01-16 00:00:00","2024-06-13 13:46:46",,"2025-05-01 10:44:35"
485001,"Work Completed","Repairs","2024-04-23 12:45:00","2024-01-16 08:43:39","05/16/2024 12:50:56",1600031671,"1865/2B/VAC/REPAIRS                          ","Payables","2024-01-16 00:00:00","2024-05-16 12:50:56",,"2025-05-01 10:44:35"
485011,"Work Completed","Repairs","2024-03-25 13:53:00","2024-01-16 09:25:20","06/13/2024 13:54:10",1600031837,"1512/4K/VAC/REPAIRS                          ","Payables","2024-01-16 00:00:00","2024-06-13 13:54:10",,"2025-05-01 10:44:35"
485017,"Work Completed","Repairs","2024-02-27 14:39:00","2024-01-16 09:52:35","05/16/2024 14:41:22",1600031671,"1055/5F/VAC/REPAIRS                          ","Payables","2024-01-16 00:00:00","2024-05-16 14:41:22",,"2025-05-01 10:44:35"
485023,"Work Completed","Supplies","2024-02-16 11:54:00","2024-01-16 10:01:18","07/12/2024 12:13:59",1600032007,"1055/5F/VAC/CABINETS                         ","Cabinets Only","2024-01-16 00:00:00","2024-07-12 12:13:59",,"2025-05-01 10:44:35"
485057,"Work Completed","Repairs","2024-02-22 16:10:00","2024-01-16 12:11:06","02/22/2024 12:11:00",1600031227,"3528-2F-REPAIR                               ","Payables","2024-01-16 00:00:00","2024-03-07 16:11:38",,"2025-05-01 10:44:35"
485084,"Work Completed","Repairs","2024-07-12 11:10:00","2024-01-17 07:00:56","01/13/2025 11:13:00",1600032797,"1976/707/VAC/REPAIRS                         ","Payables","2024-01-17 00:00:00","2025-01-13 12:01:26",,"2025-05-01 10:44:35"
485114,"Scheduled","Repairs","2024-02-28 14:48:00","2024-01-17 10:43:00","02/13/2024 10:43:00",0,"1055-3-1R-POST ELECTRICAL PAINT              ","Payables","2024-01-17 00:00:00","2024-05-16 14:52:12",,"2025-05-01 10:44:35"
485118,"Work Completed","APH-Plumbing","2024-02-07 19:08:00","2024-01-17 10:58:01","01/17/2024 10:58:00",1600031273,"1051-BLDG-G LINE REPAIR VALVES               ","Payables","2024-01-17 00:00:00","2024-03-08 19:09:34",,"2025-05-01 10:44:35"
485133,"Canceled","APH-Boiler","2024-02-16 10:20:00","2024-01-17 11:47:33","01/17/2024 11:47:00",0,"1102-BOILER-BALL VLAVE-COUPLING              ","Payables","2024-01-17 00:00:00","2024-04-10 10:31:50",,"2025-05-01 10:44:35"
485144,"Work Completed","Repairs","2024-06-26 10:30:00","2024-01-17 12:32:53","06/26/2024 12:31:00",1600031951,"3004-5C 3 Year Paint                         ","Payables","2024-01-17 00:00:00","2024-07-11 15:34:11",,"2025-05-01 10:44:35"
485150,"Work Completed","Repairs","2024-06-11 14:14:00","2024-01-17 12:44:15","06/11/2024 12:44:00",1600031951,"3509-3A-BATHROOM PAINT JOB                   ","Payables","2024-01-17 00:00:00","2024-07-02 14:15:53",,"2025-05-01 10:44:35"
485169,"Work Completed","APH-Boiler","2024-03-18 10:00:00","2024-01-17 15:41:06","01/17/2024 15:41:00",1600031348,"1881-BOILER-NO HEAT                          ","Payables","2024-01-17 00:00:00","2024-03-30 10:01:13",,"2025-05-01 10:44:35"
485195,"Work Completed","APH-Boiler","2024-01-18 09:08:00","2024-01-18 09:08:08",,1600032702,"1440-boiler-boilers down                     ","Payables","2024-01-18 00:00:00","2024-12-11 11:38:41",,"2025-05-01 10:44:35"
485198,"Work Completed","Repairs","2024-10-24 11:21:00","2024-01-18 09:28:05","01/18/2024 09:28:00",1600032540,"1022-2L-WATER/FIRE DAMAGES REPAIRS           ","Payables","2024-01-18 00:00:00","2024-10-24 11:24:44",,"2025-05-01 10:44:35"
485199,"Work Completed","Supplies","2024-01-19 16:59:00","2024-01-18 09:32:32","01/18/2024 09:32:00",1600031272,"3555-BLDG-SUPPLIES                           ","Payables","2024-01-18 00:00:00","2024-03-11 11:59:53",,"2025-05-01 10:44:35"
485221,"Scheduled","APH-Boiler",,"2024-01-18 10:36:05","01/18/2024 10:36:00",0,"1055-BLDG-HEAT TIMER                         ","Payables","2024-01-18 00:00:00","2024-03-22 09:54:42",,"2025-05-01 10:44:35"
485235,"Work Completed","Repairs","2024-02-20 11:03:00","2024-01-18 10:58:52","02/20/2024 16:04:00",1600031227,"1868-4C-CS REPAIRS KITCHEN FLOOR             ","Payables","2024-01-18 00:00:00","2024-03-01 11:04:34",,"2025-05-01 10:44:35"
485241,"Work Completed","APH-Plumbing","2024-01-18 11:43:00","2024-01-18 11:17:47","01/18/2024 11:17:00",1600031628,"1881-D-RADIATOR LEAK                         ","Payables","2024-01-18 00:00:00","2024-05-14 17:31:16",,"2025-05-01 10:44:35"
485281,"Work Completed","APH-Plumbing","2024-03-08 20:04:00","2024-01-18 13:36:19","03/08/2024 20:04:53",1600031273,"3184-PLUMBING                                ","Payables","2024-01-18 00:00:00","2024-03-08 20:04:52",,"2025-05-01 10:44:35"
485287,"Work Completed","Supplies","2024-01-18 15:56:00","2024-01-18 14:21:02","01/18/2024 14:21:00",1600032403,"8001-BLDG HPD SIGNAGE                        ","Payables","2024-01-18 00:00:00","2024-09-25 13:52:53",,"2025-05-01 10:44:35"
485316,"Work Completed","Repairs",,"2024-01-19 07:53:46",,1600033037,"1088/7A/VAC/KITCHEN                          ","Payables","2024-01-19 00:00:00","2025-02-05 09:18:09",,"2025-05-01 10:44:35"
485351,"Work Completed","APH-Boiler","2024-02-19 10:14:00","2024-01-19 10:14:10","03/07/2024 14:09:00",1600031232,"1004-3A-THERMOSTAT                           ","Payables","2024-01-19 00:00:00","2024-03-08 12:45:16",,"2025-05-01 10:44:35"
485383,"Work Completed","APH-Boiler","2024-03-30 09:51:00","2024-01-19 11:28:12","01/19/2024 11:28:00",1600031348,"1039-BLDG-NEW SUMP PUMP                      ","Payables","2024-01-19 00:00:00","2024-04-03 12:34:04",,"2025-05-01 10:44:35"
485451,"Work Completed","Supplies","2024-01-23 08:53:00","2024-01-19 14:32:36","01/19/2024 14:32:00",1600032403,"1977-BLDG-SUPPLIES                           ","Payables","2024-01-19 00:00:00","2024-09-25 13:33:55",,"2025-05-01 10:44:35"
485471,"Scheduled","Repairs",,"2024-01-22 09:07:08","10/25/2024 13:20:00",0,"1440-8i-court stip-3 year paint              ","Payables","2024-01-22 00:00:00","2024-10-24 11:17:22",,"2025-05-01 10:44:35"
485473,"Work Completed","Repairs","2024-03-18 11:41:00","2024-01-22 09:33:54","03/18/2024 09:33:00",1600031345,"3504-4C-3 YEAR PAINT                         ","Payables","2024-01-22 00:00:00","2024-03-28 11:45:04",,"2025-05-01 10:44:35"
485500,"Work Completed","APH-Plumbing","2024-02-02 20:10:00","2024-01-22 11:18:59","01/22/2024 11:18:00",1600031273,"1053-3F-Repair Bathroom Leak                 ","Payables","2024-01-22 00:00:00","2024-03-08 20:10:46",,"2025-05-01 10:44:35"
