WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
495113,3529,"4A","Work Completed","Repairs","2024-05-30 10:47:19",,"2024-06-18 10:47:00",1600031951,"2024-07-11 17:34:18","2024-06-18 12:08:00",,"3529-4A-REPAIR                               ",1,390             ,"Install a new 32""x80"" prehung door to the entrance of bedroom #1 complete w/ a privacy lock.",425,425,"2024-06-30 00:00:00","2024-06",968655,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495110,1091,"5B","Work Completed","Repairs","2024-05-30 10:34:21",,"2024-06-10 10:34:00",1600031951,"2024-07-11 17:34:18","2024-06-10 14:39:00",,"1091-5B-Post plumbing repairs                ",10,263             ,"SQFT   Repair the ceramic tile wall in the bathroom and install with wonderboard and 4x4 white wall tiles",29.4,294,"2024-06-30 00:00:00","2024-06",968651,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495110,1091,"5B","Work Completed","Repairs","2024-05-30 10:34:21",,"2024-06-10 10:34:00",1600031951,"2024-07-11 17:34:18","2024-06-10 14:39:00",,"1091-5B-Post plumbing repairs                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-06-30 00:00:00","2024-06",968658,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495110,1091,"5B","Work Completed","Repairs","2024-05-30 10:34:21",,"2024-06-10 10:34:00",1600031951,"2024-07-11 17:34:18","2024-06-10 14:39:00",,"1091-5B-Post plumbing repairs                ",1,275             ,"Scrape, plaster ,paint the complete bathroom wall",90,90,"2024-06-30 00:00:00","2024-06",968657,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495729,1028,"6G","Work Completed","Repairs","2024-06-06 11:06:58",,"2024-06-25 14:19:00",1600031951,"2024-07-11 17:34:18","2024-06-25 11:38:00",,"1028-6G REPAIRS                              ",30,258             ,"SQ.FT.  Demo the bathroom tile floor",9.6,288,"2024-06-30 00:00:00","2024-06",969981,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495729,1028,"6G","Work Completed","Repairs","2024-06-06 11:06:58",,"2024-06-25 14:19:00",1600031951,"2024-07-11 17:34:18","2024-06-25 11:38:00",,"1028-6G REPAIRS                              ",30,224             ,"SQ FT Repair the bathroom floor with wonder board, 12x12 white tiles and floor grout.",29.4,882,"2024-06-30 00:00:00","2024-06",969982,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495110,1091,"5B","Work Completed","Repairs","2024-05-30 10:34:21",,"2024-06-10 10:34:00",1600031951,"2024-07-11 17:34:18","2024-06-10 14:39:00",,"1091-5B-Post plumbing repairs                ",4,260             ,"SQFT    Repair the bathroom wall with sheetrock",5.75,23,"2024-06-30 00:00:00","2024-06",968656,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495172,3526,"1F","Work Completed","Supplies","2024-05-30 13:11:55",,"2024-06-20 17:33:00",1600031952,"2024-07-11 17:36:03","2024-06-14 17:29:00",,"3526-1F-CABINET ORDER                        ",1,"05-04400        ","Wall Cab 36/30",305.9,305.9,"2024-06-30 00:00:00","2024-06",968729,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495172,3526,"1F","Work Completed","Supplies","2024-05-30 13:11:55",,"2024-06-20 17:33:00",1600031952,"2024-07-11 17:36:03","2024-06-14 17:29:00",,"3526-1F-CABINET ORDER                        ",1,"05-00350        ","Base Cabinet 21",285.2,285.2,"2024-06-30 00:00:00","2024-06",968732,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495172,3526,"1F","Work Completed","Supplies","2024-05-30 13:11:55",,"2024-06-20 17:33:00",1600031952,"2024-07-11 17:36:03","2024-06-14 17:29:00",,"3526-1F-CABINET ORDER                        ",1,"05-02500        ","Countertop (Custom)priced per order",477.25,477.25,"2024-06-30 00:00:00","2024-06",968735,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496347,1027,"3J","Work Completed","Supplies","2024-06-13 09:33:42",,"2024-07-09 15:22:42",1600031952,"2024-07-11 17:36:03","2024-06-17 15:22:00",,"1027-3j SUPPLIES                             ",1,"35-02074        ","19 x 17 COMBO SINK/VANITY",269.33,269.33,"2024-06-30 00:00:00","2024-06",969984,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496347,1027,"3J","Work Completed","Supplies","2024-06-13 09:33:42",,"2024-07-09 15:22:42",1600031952,"2024-07-11 17:36:03","2024-06-17 15:22:00",,"1027-3j SUPPLIES                             ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-06-30 00:00:00","2024-06",969985,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496347,1027,"3J","Work Completed","Supplies","2024-06-13 09:33:42",,"2024-07-09 15:22:42",1600031952,"2024-07-11 17:36:03","2024-06-17 15:22:00",,"1027-3j SUPPLIES                             ",1,"35-01100        ","P Trap, CP tube and traps 1 1/2",27.93,27.93,"2024-06-30 00:00:00","2024-06",969986,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495087,3651,"3652-6B","Work Completed","Supplies","2024-05-30 09:22:15",,"2024-06-20 18:04:00",1600031952,"2024-07-11 17:36:03","2024-06-17 18:01:00",,"3652/6B/VAC/CABINETS                         ",2,"05-02530        ","Toe Kick",59.4,118.8,"2024-06-30 00:00:00","2024-06",968637,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495087,3651,"3652-6B","Work Completed","Supplies","2024-05-30 09:22:15",,"2024-06-20 18:04:00",1600031952,"2024-07-11 17:36:03","2024-06-17 18:01:00",,"3652/6B/VAC/CABINETS                         ",1,"05-00800        ","Base Cabinet 42",469.2,469.2,"2024-06-30 00:00:00","2024-06",968635,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495087,3651,"3652-6B","Work Completed","Supplies","2024-05-30 09:22:15",,"2024-06-20 18:04:00",1600031952,"2024-07-11 17:36:03","2024-06-17 18:01:00",,"3652/6B/VAC/CABINETS                         ",19,,"BC KNOBS",4.02,76.38,"2024-06-30 00:00:00","2024-06",968639,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495229,9924,,"Work Completed","Supplies","2024-05-31 08:30:35",,"2024-07-08 11:35:01",1600031952,"2024-07-11 17:36:03","2024-07-08 11:33:00",,"Keys /515 West 159                           ",25,050             ,"Supplied Medeco Keys for the building entry door to the office",20,500,"2024-06-30 00:00:00","2024-06",968758,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495087,3651,"3652-6B","Work Completed","Supplies","2024-05-30 09:22:15",,"2024-06-20 18:04:00",1600031952,"2024-07-11 17:36:03","2024-06-17 18:01:00",,"3652/6B/VAC/CABINETS                         ",1,"05-02500        ","Countertop (Custom)priced per order",580.75,580.75,"2024-06-30 00:00:00","2024-06",968638,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495087,3651,"3652-6B","Work Completed","Supplies","2024-05-30 09:22:15",,"2024-06-20 18:04:00",1600031952,"2024-07-11 17:36:03","2024-06-17 18:01:00",,"3652/6B/VAC/CABINETS                         ",1,"05-02700        ","Sink Base 33",369.9,369.9,"2024-06-30 00:00:00","2024-06",968636,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496287,4096,,"Work Completed","Supplies","2024-06-12 12:07:52",,"2024-06-12 12:07:00",1600031952,"2024-07-11 17:36:03","2024-06-14 14:37:00",,"4096-11-SUPPLIES                             ",1,"30-00210        ","Paint,Brush 3",2.03,2.03,"2024-06-30 00:00:00","2024-06",969915,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496287,4096,,"Work Completed","Supplies","2024-06-12 12:07:52",,"2024-06-12 12:07:00",1600031952,"2024-07-11 17:36:03","2024-06-14 14:37:00",,"4096-11-SUPPLIES                             ",1,"30-00900        ","Paint, Roller9",3.95,3.95,"2024-06-30 00:00:00","2024-06",969916,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496287,4096,,"Work Completed","Supplies","2024-06-12 12:07:52",,"2024-06-12 12:07:00",1600031952,"2024-07-11 17:36:03","2024-06-14 14:37:00",,"4096-11-SUPPLIES                             ",1,"10-01600        ","Lock, Entry Mortist R.H.(91A-3RH)",102.6,102.6,"2024-06-30 00:00:00","2024-06",969918,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496287,4096,,"Work Completed","Supplies","2024-06-12 12:07:52",,"2024-06-12 12:07:00",1600031952,"2024-07-11 17:36:03","2024-06-14 14:37:00",,"4096-11-SUPPLIES                             ",6,"35-02025        ","Toilet Supply (speedies)",3.1,18.6,"2024-06-30 00:00:00","2024-06",969919,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496268,1095,"BLDG","Work Completed","Supplies","2024-06-12 11:23:19",,"2024-06-12 11:23:00",1600031952,"2024-07-11 17:36:03","2024-06-12 13:53:00",,"1095-bldg-supply                             ",12,"10-00200        ","LATEX CAULKING 1 TUBE",5.22,62.64,"2024-06-30 00:00:00","2024-06",969892,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496268,1095,"BLDG","Work Completed","Supplies","2024-06-12 11:23:19",,"2024-06-12 11:23:00",1600031952,"2024-07-11 17:36:03","2024-06-12 13:53:00",,"1095-bldg-supply                             ",12,"40-04250        ","Caulking, Bathroom Silicone (white)",12.95,155.4,"2024-06-30 00:00:00","2024-06",969891,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495171,1055,"1-5R","Work Completed","Supplies","2024-05-30 13:06:30",,"2024-07-09 14:15:48",1600031952,"2024-07-11 17:36:03","2024-06-12 14:15:00",,"1055-5R-CABINET ORDER                        ",1,"05-00500        ","Base Cabinet 30",389.85,389.85,"2024-06-30 00:00:00","2024-06",968725,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495171,1055,"1-5R","Work Completed","Supplies","2024-05-30 13:06:30",,"2024-07-09 14:15:48",1600031952,"2024-07-11 17:36:03","2024-06-12 14:15:00",,"1055-5R-CABINET ORDER                        ",1,"05-00300        ","Base Cabinet 18",264.5,264.5,"2024-06-30 00:00:00","2024-06",968724,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492994,1002,"4D","Work Completed","APH-Plumbing","2024-05-01 11:24:36",,"2024-05-01 11:24:00",1600031953,"2024-07-11 17:41:30","2024-05-14 10:17:00",,"1002-4D-Unclog Sink                          ",1,"aph_plumbing    ","APH PLUMBING SERVICES",5200,5200,"2024-06-30 00:00:00","2024-06",969802,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496029,9924,,"Work Completed","APH-Plumbing","2024-06-11 07:56:31",,"2024-06-11 11:03:00",1600031953,"2024-07-11 17:41:30","2024-06-11 11:03:00",,"OFFICE/SNAKE DRAINS SEWER                    ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1100,1100,"2024-06-30 00:00:00","2024-06",969844,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496195,4114,,"Work Completed","APH-Boiler","2024-06-11 20:30:30",,,1600031954,"2024-07-11 17:42:29",,,"975 E TREMONT IGNITER                        ",1,"aph_boiler      ","APH BOILER SERVICES",1352,1352,"2024-06-30 00:00:00","2024-06",969849,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494712,4065,,"Work Completed","APH-Boiler","2024-05-23 12:07:17",,"2024-05-23 12:07:00",1600031954,"2024-07-11 17:42:29","2024-05-24 20:49:00",,"4065-BOILER-BOILER ADJUSTMENT                ",1,"disc            ","10% DISCOUNT",-57.4,-57.4,"2024-06-30 00:00:00","2024-06",969858,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495043,4061,,"Work Completed","APH-Boiler","2024-05-29 13:06:47",,"2024-05-29 13:06:00",1600031954,"2024-07-11 17:42:29","2024-05-29 20:45:00",,"4061-BOILER-CHECK AND REPAIR BOILER          ",1,"aph_boiler      ","APH BOILER SERVICES",520,520,"2024-06-30 00:00:00","2024-06",969855,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494712,4065,,"Work Completed","APH-Boiler","2024-05-23 12:07:17",,"2024-05-23 12:07:00",1600031954,"2024-07-11 17:42:29","2024-05-24 20:49:00",,"4065-BOILER-BOILER ADJUSTMENT                ",1,"aph_boiler      ","APH BOILER SERVICES",574,574,"2024-06-30 00:00:00","2024-06",969857,"2024-03-22 00:00:00","2024-11-22 00:00:00"
491844,4069,,"Work Completed","APH-Boiler","2024-04-17 13:17:58",,"2024-04-17 13:17:00",1600031954,"2024-07-11 17:42:29","2024-04-16 20:04:00",,"4069-BOILER-CHECK BOILER                     ",1,"aph_boiler      ","APH BOILER SERVICES",258.56,258.56,"2024-06-30 00:00:00","2024-06",969846,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494595,4083,,"Work Completed","APH-Boiler","2024-05-22 13:29:05",,"2024-05-22 13:29:00",1600031954,"2024-07-11 17:42:29","2024-05-22 13:54:00",,"4083-BOILER-BOILER NOT TURNING ON            ",1,"aph_boiler      ","APH BOILER SERVICES",485,485,"2024-06-30 00:00:00","2024-06",969870,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496202,192,501,"Work Completed","Repairs","2024-06-12 08:37:11",,"2024-07-02 08:37:00",1600032109,"2024-08-08 09:15:21","2024-07-02 16:25:00",,"1920-501-PAINT REPAIR                        ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-07-31 00:00:00","2024-07",969874,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496202,192,501,"Work Completed","Repairs","2024-06-12 08:37:11",,"2024-07-02 08:37:00",1600032109,"2024-08-08 09:15:21","2024-07-02 16:25:00",,"1920-501-PAINT REPAIR                        ",1,,"CHINA WHITE PAINT",0,0,"2024-07-31 00:00:00","2024-07",969875,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496117,1054,"3C","Work Completed","Repairs","2024-06-11 10:55:06",,"2024-07-08 10:50:00",1600032109,"2024-08-08 09:15:21","2024-07-08 17:20:00",,"1054 - 3C - Post Plbg Ba Ceiling             ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-07-31 00:00:00","2024-07",969819,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496117,1054,"3C","Work Completed","Repairs","2024-06-11 10:55:06",,"2024-07-08 10:50:00",1600032109,"2024-08-08 09:15:21","2024-07-08 17:20:00",,"1054 - 3C - Post Plbg Ba Ceiling             ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-07-31 00:00:00","2024-07",969818,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496109,3522,"5E","Work Completed","Repairs","2024-06-11 10:40:30",,"2024-07-03 10:40:00",1600032109,"2024-08-08 09:15:21","2024-07-03 16:23:00",,"3522-5E-BATHROOM CEILING                     ",10,270             ,"SQFT    Skimcoat the ceiling in the bathroom",3,30,"2024-07-31 00:00:00","2024-07",969799,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496109,3522,"5E","Work Completed","Repairs","2024-06-11 10:40:30",,"2024-07-03 10:40:00",1600032109,"2024-08-08 09:15:21","2024-07-03 16:23:00",,"3522-5E-BATHROOM CEILING                     ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-07-31 00:00:00","2024-07",969800,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496202,192,501,"Work Completed","Repairs","2024-06-12 08:37:11",,"2024-07-02 08:37:00",1600032109,"2024-08-08 09:15:21","2024-07-02 16:25:00",,"1920-501-PAINT REPAIR                        ",1,640             ,"Scrape, plaster, paint the ceiling in the entrance hallway",135,135,"2024-07-31 00:00:00","2024-07",969877,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496202,192,501,"Work Completed","Repairs","2024-06-12 08:37:11",,"2024-07-02 08:37:00",1600032109,"2024-08-08 09:15:21","2024-07-02 16:25:00",,"1920-501-PAINT REPAIR                        ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-07-31 00:00:00","2024-07",969873,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495202,1512,"BLDG","Work Completed","Supplies","2024-05-30 14:46:29",,"2024-05-30 14:46:00",1600032110,"2024-08-08 09:17:11","2024-07-31 15:28:00",,"1512-BLDG-SUPPLIES                           ",1,"30-01100        ","Plaster, white (25lb bags)",26,26,"2024-07-31 00:00:00","2024-07",968754,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495202,1512,"BLDG","Work Completed","Supplies","2024-05-30 14:46:29",,"2024-05-30 14:46:00",1600032110,"2024-08-08 09:17:11","2024-07-31 15:28:00",,"1512-BLDG-SUPPLIES                           ",1,001             ,"DELIVERY",30,30,"2024-07-31 00:00:00","2024-07",968756,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496357,3506,"BLDG","Work Completed","Supplies","2024-06-13 09:56:32",,"2024-06-13 09:56:00",1600032110,"2024-08-08 09:17:11","2024-06-27 13:13:00",,"3506-BLDG-SIGNAGE                            ",1,"37-06181        ","Sign, Key to Boiler Room",15,15,"2024-07-31 00:00:00","2024-07",969998,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495202,1512,"BLDG","Work Completed","Supplies","2024-05-30 14:46:29",,"2024-05-30 14:46:00",1600032110,"2024-08-08 09:17:11","2024-07-31 15:28:00",,"1512-BLDG-SUPPLIES                           ",2,"30-00100        ","Compound, joint 5 gallon",29.69,59.38,"2024-07-31 00:00:00","2024-07",968755,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496352,3507,"BLDG","Work Completed","Supplies","2024-06-13 09:50:50",,"2024-06-13 09:50:00",1600032110,"2024-08-08 09:17:11","2024-06-27 13:09:00",,"3507-BLDG-SIGNAGE                            ",1,"37-06181        ","Sign, Key to Boiler Room",15,15,"2024-07-31 00:00:00","2024-07",969993,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495124,1101,"1104-2B","Work Completed","Supplies","2024-05-30 11:12:37",,"2024-05-30 11:12:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:42:00",,"1104-2B-SUPPLIES                             ",1,"35-02079        ","19 X 25 COMBO SINK/ VANITY",168,168,"2024-07-31 00:00:00","2024-07",968659,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495124,1101,"1104-2B","Work Completed","Supplies","2024-05-30 11:12:37",,"2024-05-30 11:12:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:42:00",,"1104-2B-SUPPLIES                             ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9,"2024-07-31 00:00:00","2024-07",968663,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495124,1101,"1104-2B","Work Completed","Supplies","2024-05-30 11:12:37",,"2024-05-30 11:12:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:42:00",,"1104-2B-SUPPLIES                             ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-07-31 00:00:00","2024-07",968660,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495124,1101,"1104-2B","Work Completed","Supplies","2024-05-30 11:12:37",,"2024-05-30 11:12:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:42:00",,"1104-2B-SUPPLIES                             ",1,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",4.2,4.2,"2024-07-31 00:00:00","2024-07",968662,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495124,1101,"1104-2B","Work Completed","Supplies","2024-05-30 11:12:37",,"2024-05-30 11:12:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:42:00",,"1104-2B-SUPPLIES                             ",1,"35-01086        ","Pipe Elbow 90, 18",10.95,10.95,"2024-07-31 00:00:00","2024-07",968664,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495124,1101,"1104-2B","Work Completed","Supplies","2024-05-30 11:12:37",,"2024-05-30 11:12:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:42:00",,"1104-2B-SUPPLIES                             ",1,"35-01100        ","P Trap, CP tube and traps 1 1/2",27.93,27.93,"2024-07-31 00:00:00","2024-07",968661,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495173,1092,"3A","Work Completed","Supplies","2024-05-30 13:17:45",,"2024-09-10 09:53:30",1600032262,"2024-09-12 15:44:42","2024-08-01 09:52:00",,"1092-3A-CABINET ORDER                        ",1,"05-04100        ","Wall Cab 30/30",274.85,274.85,"2024-08-31 00:00:00","2024-08",968736,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495173,1092,"3A","Work Completed","Supplies","2024-05-30 13:17:45",,"2024-09-10 09:53:30",1600032262,"2024-09-12 15:44:42","2024-08-01 09:52:00",,"1092-3A-CABINET ORDER                        ",1,"05-04200        ","Wall Cab 33/30",293.25,293.25,"2024-08-31 00:00:00","2024-08",968737,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495173,1092,"3A","Work Completed","Supplies","2024-05-30 13:17:45",,"2024-09-10 09:53:30",1600032262,"2024-09-12 15:44:42","2024-08-01 09:52:00",,"1092-3A-CABINET ORDER                        ",1,"05-00400        ","Base Cabinet 24",303.6,303.6,"2024-08-31 00:00:00","2024-08",968738,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495173,1092,"3A","Work Completed","Supplies","2024-05-30 13:17:45",,"2024-09-10 09:53:30",1600032262,"2024-09-12 15:44:42","2024-08-01 09:52:00",,"1092-3A-CABINET ORDER                        ",1,,"FILLER",104.65,104.65,"2024-08-31 00:00:00","2024-08",968746,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495173,1092,"3A","Work Completed","Supplies","2024-05-30 13:17:45",,"2024-09-10 09:53:30",1600032262,"2024-09-12 15:44:42","2024-08-01 09:52:00",,"1092-3A-CABINET ORDER                        ",1,"05-02530        ","Toe Kick",59.4,59.4,"2024-08-31 00:00:00","2024-08",968747,"2024-03-22 00:00:00","2024-11-22 00:00:00"
