PONumber,WONumber,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client
47157   ,,"HOME DEPOT CREDIT SERVICES",24,"Maintenance-Inventory",9.98,239.52,"2023-02-17 00:00:00","03/03/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",26,"Maintenance-Inventory",14.98,389.48,"2023-02-17 00:00:00",,"10-02100        ","Molding,5 1/4 clamshell (per 8 ft)",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",9,"Maintenance-Inventory",21.27,191.43,"2023-02-17 00:00:00","03/03/2023 00:00:00","50-00300        ","Grout, Wall",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",23.37,186.96,"2023-02-17 00:00:00","03/03/2023 00:00:00","50-00650        ","Thinset (50lb Bags)",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",7.48,74.8,"2023-02-17 00:00:00","03/03/2023 00:00:00","10-04500        ","Stud, Wood 2x4x10",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",1.58,7.9,"2023-02-17 00:00:00","03/03/2023 00:00:00","10-04300        ","Shims, Bundle",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",18,"Maintenance-Inventory",11.99,215.82,"2023-02-17 00:00:00","03/03/2023 00:00:00","50-04200        ","12 X 12 WHITE FLOOR TILES/SQ FT",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",6.77,27.08,"2023-02-17 00:00:00","03/03/2023 00:00:00","10-04600        ","Stud,Wood 1 x 6 x 10",", "
47157   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",25.48,101.92,"2023-02-17 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG",", "
47223   ,,"RITZ PAINT",70,"Maintenance-Inventory",24,1680,"2023-02-27 00:00:00","02/27/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
47223   ,,"RITZ PAINT",12,"Maintenance-Inventory",24,288,"2023-02-27 00:00:00","02/27/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
47223   ,,"RITZ PAINT",25,"Maintenance-Inventory",24,600,"2023-02-27 00:00:00","02/27/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
47227   ,,"F&F HARDWARE AND SUPPLY. INC.",6,"Maintenance-Inventory",129.5,777,"2023-02-27 00:00:00","02/28/2023 00:00:00","35-00600        ","Kitchen Deck Faucet 42-406",", "
47227   ,,"F&F HARDWARE AND SUPPLY. INC.",20,"Maintenance-Inventory",49.5,990,"2023-02-27 00:00:00","02/28/2023 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", "
47227   ,,"F&F HARDWARE AND SUPPLY. INC.",1,"Maintenance-Inventory",109.5,109.5,"2023-02-27 00:00:00","02/28/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
47227   ,,"F&F HARDWARE AND SUPPLY. INC.",3,"Maintenance-Inventory",249.5,748.5,"2023-02-27 00:00:00","02/28/2023 00:00:00","35-02074        ","19 x 17 COMBO SINK/VANITY",", "
47244   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",17.87,17.87,"2023-03-01 00:00:00",,"40-03600        ","Battery AA Duracell",", "
47244   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",10.68,106.8,"2023-03-01 00:00:00",,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",", "
47244   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",11.99,35.97,"2023-03-01 00:00:00",,"40-03800        ","Battery, 9 volt",", "
47244   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",-11.99,-35.97,"2023-03-01 00:00:00","04/27/2023 00:00:00","40-03800        ","Battery, 9 volt",", "
47244   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",-17.87,-17.87,"2023-03-01 00:00:00","04/27/2023 00:00:00","40-03600        ","Battery AA Duracell  4 pack",", "
47256   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",26.32,1842.4,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-00350        ","Bags, Recycle Blue 55 gallon",", "
47256   ,,"CROWN JANITORIAL",210,"CoOp-Inventory",27.78,5833.8,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
47256   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",26.64,1864.8,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-00450        ","Bags, Recycle Clear 55 Gallon",", "
47256   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",46.08,460.8,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-04650        ","Floor Stripper, 5 gallon",", "
47256   ,,"CROWN JANITORIAL",6,"CoOp-Inventory",34.68,208.08,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-04400        ","Cleaner, Window",", "
47256   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",72.03,720.3,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", "
47256   ,,"CROWN JANITORIAL",20,"CoOp-Inventory",30.72,614.4,"2023-03-02 00:00:00","03/02/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
47289   ,,"Lowes Business Acct/SYNCB",10,"Maintenance-Inventory",14,140,"2023-03-07 00:00:00",,"35-00200        ","Duo Strainers",", "
47289   ,,"Lowes Business Acct/SYNCB",15,"Maintenance-Inventory",13.28,199.2,"2023-03-07 00:00:00",,"10-04200        ","Sheetrock, White",", "
47289   ,,"Lowes Business Acct/SYNCB",20,"Maintenance-Inventory",20.98,419.6,"2023-03-07 00:00:00",,"10-04100        ","Sheetrock,Green 1/2''",", "
47289   ,,"Lowes Business Acct/SYNCB",8,"Maintenance-Inventory",4.98,39.84,"2023-03-07 00:00:00",,"40-06900        ","Tape, Duct",", "
47290   ,,"F&F HARDWARE AND SUPPLY. INC.",10,"Maintenance-Inventory",37.5,375,"2023-03-07 00:00:00","03/09/2023 00:00:00","40-05650        ","Medicine Cabinet",", "
47290   ,,"F&F HARDWARE AND SUPPLY. INC.",4,"Maintenance-Inventory",199.5,798,"2023-03-07 00:00:00","03/09/2023 00:00:00","35-02074        ","19 x 17 COMBO SINK/VANITY",", "
47290   ,,"F&F HARDWARE AND SUPPLY. INC.",20,"Maintenance-Inventory",24.5,490,"2023-03-07 00:00:00","03/09/2023 00:00:00","40-06135        ","Peep Hole and Chime",", "
47293   ,,"RITZ PAINT",16,"Maintenance-Inventory",120,1920,"2023-03-07 00:00:00","03/07/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
47293   ,,"RITZ PAINT",5,"Maintenance-Inventory",24,120,"2023-03-07 00:00:00","03/07/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
47293   ,,"RITZ PAINT",24,"Maintenance-Inventory",0.75,18,"2023-03-07 00:00:00","03/07/2023 00:00:00","30-00205        ","PAINT BRUSH 2''",", "
47301   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",38.55,192.75,"2023-03-08 00:00:00","03/10/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
47302   ,,"F&F HARDWARE AND SUPPLY. INC.",18,"Maintenance-Inventory",129.5,2331,"2023-03-08 00:00:00","03/10/2023 00:00:00","35-00600        ","Kitchen Deck Faucet 42-406",", "
47302   ,,"F&F HARDWARE AND SUPPLY. INC.",10,"Maintenance-Inventory",18.95,189.5,"2023-03-08 00:00:00","03/10/2023 00:00:00","30-01100        ","Plaster, white (25lb bags)",", "
47303   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",89,890,"2023-03-08 00:00:00","03/22/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
47307   ,,"Century Maintenance",1,"Maintenance-Inventory",80.99,80.99,"2023-03-09 00:00:00","03/09/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
47308   ,,"SPARKLE LIGHT MFG.",20,"CoOp-Inventory",30,600,"2023-03-09 00:00:00","04/06/2023 00:00:00","20-01300        ","FIXTURE, KITCHEN WITH COVER",", "
47308   ,,"SPARKLE LIGHT MFG.",30,"CoOp-Inventory",9.75,292.5,"2023-03-09 00:00:00","04/06/2023 00:00:00","20-00580        ","Fixture, Kitchen-Hall-Liv-Bed w/out pullchain",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",38.53,577.95,"2023-03-13 00:00:00","03/22/2023 00:00:00","10-02800        ","Plywood, 3/8 Underlayment",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",14,"Maintenance-Inventory",89,1246,"2023-03-13 00:00:00","03/22/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",24.97,149.82,"2023-03-13 00:00:00","03/21/2023 00:00:00","20-00586        ","Fixture, Satco 13"" ceiling fixture w/o pull",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",57.78,57.78,"2023-03-13 00:00:00","03/13/2023 00:00:00","10-03900        ","Screws, Sheetrock 8 x 2-1/2 COARSE",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",6.57,65.7,"2023-03-13 00:00:00","03/13/2023 00:00:00","10-04400        ","Studs, Wood 1x3x10",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",22,220,"2023-03-13 00:00:00","03/13/2023 00:00:00","50-02750        ","TILE, GLUE CERAMIC",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",119,238,"2023-03-13 00:00:00","03/13/2023 00:00:00","50-00300        ","Grout, Wall",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",37.98,379.8,"2023-03-13 00:00:00","03/22/2023 00:00:00","30-01900        ","Primer, Zinser Mildew",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",18.88,283.2,"2023-03-13 00:00:00","03/21/2023 00:00:00","10-02050        ","Molding, 3 1/4 Clamshell (per 8 ft)",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",57.78,57.78,"2023-03-13 00:00:00","03/21/2023 00:00:00","10-03800        ","Screws, Sheetrock 6 x 1 -5/8 COARSE",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",7,"Maintenance-Inventory",47.98,335.86,"2023-03-13 00:00:00","03/13/2023 00:00:00","10-02700        ","Plywood 3/4",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",7.98,79.8,"2023-03-13 00:00:00","03/13/2023 00:00:00","10-04500        ","Stud, Wood 2x4x10",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",6.28,50.24,"2023-03-13 00:00:00","03/13/2023 00:00:00","10-04600        ","Stud,Wood 1 x 6 x 10",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",13.38,200.7,"2023-03-13 00:00:00","03/22/2023 00:00:00","10-04200        ","Sheetrock, White",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",26.68,160.08,"2023-03-13 00:00:00","03/13/2023 00:00:00","10-04700        ","Stud,Wood 1 x 12 x 8",", "
47327   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",13.88,208.2,"2023-03-13 00:00:00","03/21/2023 00:00:00","10-04100        ","Sheetrock,Green 1/2''",", "
47330   ,,"RITZ PAINT",16,"Maintenance-Inventory",24,384,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
47330   ,,"RITZ PAINT",20,"Maintenance-Inventory",24,480,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",", "
47330   ,,"RITZ PAINT",40,"Maintenance-Inventory",6,240,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-01000        ","Paint, Handle 9",", "
47330   ,,"RITZ PAINT",72,"Maintenance-Inventory",2.5,180,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00900        ","Paint, Roller9",", "
47330   ,,"RITZ PAINT",12,"Maintenance-Inventory",4,48,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-01500        ","Tape, Sheetrock",", "
47330   ,,"RITZ PAINT",1,"Maintenance-Inventory",54.95,54.95,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
47330   ,,"RITZ PAINT",25,"Maintenance-Inventory",24,600,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
47330   ,,"RITZ PAINT",1,"Maintenance-Inventory",9.95,9.95,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00900        ","Paint, Roller9",", "
47330   ,,"RITZ PAINT",1,"Maintenance-Inventory",6,6,"2023-03-13 00:00:00","03/20/2023 00:00:00","30-00900        ","Paint, Roller9",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",6.06,72.72,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01450        ","DEEP WAX GASKET       


TAKWAXD",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",2.8,33.6,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01500        ","3/8x12 tank flex       


Sup38",", "
47331   ,,"Ranger Supply Co.",2,"Plumbing-Inventory",22.2,44.4,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01550        ","4x2 quickset NH Flange       


FNHff4020",", "
47331   ,,"Ranger Supply Co.",2,"Plumbing-Inventory",31.67,63.34,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01600        ","4x4 DEEP NH Quickset FLG       


fnhff4040",", "
47331   ,,"Ranger Supply Co.",25,"Plumbing-Inventory",4.5,112.5,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01650        ","Johni Bolt       


HERJOHN",", "
47331   ,,"Ranger Supply Co.",6,"Plumbing-Inventory",27.33,163.98,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00125        ","2 X 1 1/2 RB NY TRAP H       

TRAPTR2015",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",18.8,225.6,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00150        ","11/2X12 WASTE BEND 17 GUAGE       TUBWBR1217",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",26.72,320.64,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00200        ","11/2 X24 WASTE BEND 17 GUAGE       TUB1122417",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",18.7,224.4,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00250        ","11/2X36 RB WASTE BEND       

TUBWBR15360",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",22,264,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00300        ","11/2 X 12 DOUBLE OFFSET 17 GUAGE    

TUBTUB112D017",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",16,192,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00400        ","DEEP CUP STRAINER SS-112       

TUBDEEP",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",13.6,163.2,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00450        ","11/2 FTP 17 GUAGE       

TUB112FTP17",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",14.5,174,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00550        ","11/4X6 CP SLIP ELL       

TUCSLC1260",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",14.38,172.56,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00600        ","11/4X8 CP SLIP ELL       

TUCSLC1280",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",19.64,235.68,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00650        ","11/4X12CP SLIP ELL       

TUCSLC12120",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",15.98,191.76,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00700        ","11/4 CP DBL OFFSET       

TUCOFC12",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",29.27,351.24,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00750        ","11/2 TUBULAR P TRAP W.C.       


TRATBPTWC",", "
47331   ,,"Ranger Supply Co.",4,"Plumbing-Inventory",151,604,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00800        ","#401.3 FLUSHOMETER W V/B       


REXREX401",", "
47331   ,,"Ranger Supply Co.",6,"Plumbing-Inventory",198.25,1189.5,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00850        ","GERBER 49-730 SHOWER BODY       


GEBG49730",", "
47331   ,,"Ranger Supply Co.",6,"Plumbing-Inventory",165.75,994.5,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00900        ","GERBER 48-030 3 VALVE SHOWER BODY       


GEBG48030",", "
47331   ,,"Ranger Supply Co.",3,"Plumbing-Inventory",49.75,149.25,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-00950        ","GERBER REBUILT SHOWER KIT       GEBSK",", "
47331   ,,"Ranger Supply Co.",5,"Plumbing-Inventory",83.19,415.95,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01000        ","GERBER 41-818 TRIP LEVER       

GEBG41818",", "
47331   ,,"Ranger Supply Co.",5,"Plumbing-Inventory",81.2,406,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01050        ","M/F STANDING WASTE       

STAWASTEMF",", "
47331   ,,"Ranger Supply Co.",1,"Plumbing-Inventory",134.4,134.4,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01100        ","#526 FLUSHOMETER W/VB 3.5


REXREX526",", "
47331   ,,"Ranger Supply Co.",6,"Plumbing-Inventory",8.82,52.92,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01150        ","3/4 WATTS LEVER HANDLE GAS COCK       


VLVLHGC07",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",17.85,214.2,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01200        ","48"" GAS CONNECTOR CSSC14-48       

CON48",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",20.93,251.16,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01250        ","11/2 RB L/S BATH TRAP TRAP L       TRALSTB15",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",23.49,281.88,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01300        ","11/2 RB IPS LA TRAP TRAP E    


TRALTRIP1515",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",15.28,183.36,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01350        ","11/2 X12 TBE 17 GUAGE       


TUBTUB112Xl2TBE",", "
47331   ,,"Ranger Supply Co.",12,"Plumbing-Inventory",11.12,133.44,"2023-03-13 00:00:00","04/26/2023 00:00:00","36-01400        ","11/4X12 CP TBE TP       


TUBTBER112120",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",9.98,119.76,"2023-03-13 00:00:00",,"40-04250        ","Caulking, Bathroom Silicone (white)",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",7.34,29.36,"2023-03-13 00:00:00","03/30/2023 00:00:00","20-00710        ","Plate, Receptacle duplex (white)",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",55.67,445.36,"2023-03-13 00:00:00","03/30/2023 00:00:00","20-00561        ","GFI Outlets",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",25.48,50.96,"2023-03-13 00:00:00","03/30/2023 00:00:00","10-00200        ","LATEX CAULKING 1 TUBE",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",-5.97,-11.94,"2023-03-13 00:00:00","04/26/2023 00:00:00","30-00900        ","Paint, Roller9",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",-9.98,-119.76,"2023-03-13 00:00:00","04/26/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",-5.97,-11.94,"2023-03-13 00:00:00","04/27/2023 00:00:00","30-00900        ","Paint, Roller9",", "
47332   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",-9.98,-119.76,"2023-03-13 00:00:00","04/27/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
47349   ,,"F&F HARDWARE AND SUPPLY. INC.",4,"Maintenance-Inventory",23.95,95.8,"2023-03-14 00:00:00","03/17/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)",", "
47349   ,,"F&F HARDWARE AND SUPPLY. INC.",6,"Maintenance-Inventory",79.5,477,"2023-03-14 00:00:00","03/17/2023 00:00:00","50-02600        ","Tile, VCT 1/8
TARKETT #1824 'SAND CASTLE'",", "
47349   ,,"F&F HARDWARE AND SUPPLY. INC.",36,"Maintenance-Inventory",49.5,1782,"2023-03-14 00:00:00","03/17/2023 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", "
47349   ,,"F&F HARDWARE AND SUPPLY. INC.",24,"Maintenance-Inventory",44.5,1068,"2023-03-14 00:00:00","03/22/2023 00:00:00","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",", "
47350   ,,"Century Maintenance",15,"Maintenance-Inventory",24.29,364.35,"2023-03-14 00:00:00","03/17/2023 00:00:00","30-00100        ","Compound, joint 5 gallon",", "
47350   ,,"Century Maintenance",2,"Maintenance-Inventory",76.49,152.98,"2023-03-14 00:00:00","03/17/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
47350   ,,"Century Maintenance",2,"Maintenance-Inventory",189,378,"2023-03-14 00:00:00","03/17/2023 00:00:00","10-00600        ","Pre hung door, 30 x80",", "
47350   ,,"Century Maintenance",5,"Maintenance-Inventory",56.69,283.45,"2023-03-14 00:00:00","03/17/2023 00:00:00","50-02750        ","TILE, GLUE CERAMIC",", "
47350   ,,"Century Maintenance",15,"Maintenance-Inventory",44.99,674.85,"2023-03-14 00:00:00","03/17/2023 00:00:00","10-02800        ","Plywood, 3/8 Underlayment",", "
47384   ,,"CROWN JANITORIAL",2,"CoOp-Inventory",46.89,93.78,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-04500        ","Deterg Cleaner Degreaser",", "
47384   ,,"CROWN JANITORIAL",12,"CoOp-Inventory",12.75,153,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-04555        ","Deodorant, Xtreme Mint (Pest Control) 1 QT",", "
47384   ,,"CROWN JANITORIAL",32,"CoOp-Inventory",30.72,983.04,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
47384   ,,"CROWN JANITORIAL",210,"CoOp-Inventory",27.78,5833.8,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
47384   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",38.55,192.75,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
47384   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",30.72,307.2,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-04552        ","Deodorant, rain forest (5 gallon containers)",", "
47384   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",30.72,307.2,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-04553        ","Deodrant, island tropic (5 gallon containers)",", "
47384   ,,"CROWN JANITORIAL",6,"CoOp-Inventory",25.74,154.44,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-03850        ","Bleach, 1 gallon",", "
47384   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",46.08,460.8,"2023-03-17 00:00:00","03/22/2023 00:00:00","40-04650        ","Floor Stripper, 5 gallon",", "
