WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt
454356,3507,"BOILER","Work Completed","Oil","2022-09-16 09:12:55",,"09/16/2022 09:12:00","2023-03-28 09:42:00",,"3507-BOILER-OVERHAUL               ",1,"35-0020         ","Ignition Spark Wire",90,90
454356,3507,"BOILER","Work Completed","Oil","2022-09-16 09:12:55",,"09/16/2022 09:12:00","2023-03-28 09:42:00",,"3507-BOILER-OVERHAUL               ",1,"35-00257        ","32oz Degreaser Spray Nine",18,18
454384,3517,"BOILER","Work Completed","Oil","2022-09-16 10:59:31",,"03/28/2023 10:45:00","2023-03-28 10:46:00",,"3517-boiler- boiler cleaning       ",1,"boiler          ","BOILER SERVICES",1950,1950
454384,3517,"BOILER","Work Completed","Oil","2022-09-16 10:59:31",,"03/28/2023 10:45:00","2023-03-28 10:46:00",,"3517-boiler- boiler cleaning       ",1,"75-00106        ","Degreaser",25,25
454384,3517,"BOILER","Work Completed","Oil","2022-09-16 10:59:31",,"03/28/2023 10:45:00","2023-03-28 10:46:00",,"3517-boiler- boiler cleaning       ",1,"35-00470        ","Pilot",145,145
454384,3517,"BOILER","Work Completed","Oil","2022-09-16 10:59:31",,"03/28/2023 10:45:00","2023-03-28 10:46:00",,"3517-boiler- boiler cleaning       ",4,"35-00290        ","Spray Cans",16,64
454384,3517,"BOILER","Work Completed","Oil","2022-09-16 10:59:31",,"03/28/2023 10:45:00","2023-03-28 10:46:00",,"3517-boiler- boiler cleaning       ",1,,"DHW BOILER",100.5,100.5
454619,3011,"1C","Work Completed","Repairs","2022-09-21 07:13:46",,"04/20/2022 08:00:00","2023-04-20 14:38:00",,"3011-1C 3Yr Paint                  ",4,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,1300
454619,3011,"1C","Work Completed","Repairs","2022-09-21 07:13:46",,"04/20/2022 08:00:00","2023-04-20 14:38:00",,"3011-1C 3Yr Paint                  ",4,805             ,"Two coats are required, per room",150,600
454619,3011,"1C","Work Completed","Repairs","2022-09-21 07:13:46",,"04/20/2022 08:00:00","2023-04-20 14:38:00",,"3011-1C 3Yr Paint                  ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
454619,3011,"1C","Work Completed","Repairs","2022-09-21 07:13:46",,"04/20/2022 08:00:00","2023-04-20 14:38:00",,"3011-1C 3Yr Paint                  ",1,"ncu6            ","""NO CHILD UNDER THE AGE OF SIX""",0,0
454619,3011,"1C","Work Completed","Repairs","2022-09-21 07:13:46",,"04/20/2022 08:00:00","2023-04-20 14:38:00","jortega     ","3011-1C 3Yr Paint                  ",0,,"",0,0
454648,1082,"4B","Work Completed","Repairs","2022-09-21 10:08:18",,"10/12/2022 11:45:00","2023-01-19 11:45:00","rmarte      ","1082/4B/VAC/REPAIRS                ",0,,"",0,0
454648,1082,"4B","Work Completed","Repairs","2022-09-21 10:08:18",,"10/12/2022 11:45:00","2023-01-19 11:45:00",,"1082/4B/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",10520.8,10520.8
454648,1082,"4B","Work Completed","Repairs","2022-09-21 10:08:18",,"10/12/2022 11:45:00","2023-01-19 11:45:00",,"1082/4B/VAC/REPAIRS                ",1,,"ADD'L CHARGES",1272.5,1272.5
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00",,"3531-BOILER CLEANING/OVERHAUL      ",1,"35-00254        ","High Strength Adhesive Spray",18,18
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00",,"3531-BOILER CLEANING/OVERHAUL      ",1,"75-10116        ","General Gasket Kit",15,15
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00",,"3531-BOILER CLEANING/OVERHAUL      ",1,"75-10107        ","Grease Cut",32,32
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00","anunez      ","3531-BOILER CLEANING/OVERHAUL      ",0,,"",0,0
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00",,"3531-BOILER CLEANING/OVERHAUL      ",1,"boiler          ","BOILER SERVICES",1300,1300
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00",,"3531-BOILER CLEANING/OVERHAUL      ",0.5,"35-00310        ","Roll 2"" Flat Gasket",120,60
454860,3531,"BOILER","Work Completed","Oil","2022-09-23 14:15:05",,"05/09/2023 11:31:00","2023-05-09 11:31:00",,"3531-BOILER CLEANING/OVERHAUL      ",1,"35-00290        ","Spray Cans",18,18
455090,1011,"4F","Work Completed","Repairs","2022-09-29 08:40:03",,"11/26/2022 11:39:00","2023-01-21 11:39:00","laracons    ","1011/4F/VAC/REPAIRS                ",0,,"",0,0
455090,1011,"4F","Work Completed","Repairs","2022-09-29 08:40:03",,"11/26/2022 11:39:00","2023-01-21 11:39:00",,"1011/4F/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",14087,14087
455149,1026,"BLDG","Work Completed","Plumbing","2022-09-29 13:19:17",,"01/19/2023 11:19:00","2023-01-19 11:19:00",,"1026-Boiler steam return pipe      ",0,,":Tax Amount",0,0
455149,1026,"BLDG","Work Completed","Plumbing","2022-09-29 13:19:17",,"01/19/2023 11:19:00","2023-01-19 11:19:00",,"1026-Boiler steam return pipe      ",1,"plumbing        ","PLUMBING SERVICES",5000,5000
455149,1026,"BLDG","Work Completed","Plumbing","2022-09-29 13:19:17",,"01/19/2023 11:19:00","2023-01-19 11:19:00","mhagan      ","1026-Boiler steam return pipe      ",0,,"",0,0
455149,1026,"BLDG","Work Completed","Plumbing","2022-09-29 13:19:17",,"01/19/2023 11:19:00","2023-01-19 11:19:00","mhaganjr    ","1026-Boiler steam return pipe      ",0,,"",0,0
455149,1026,"BLDG","Work Completed","Plumbing","2022-09-29 13:19:17",,"01/19/2023 11:19:00","2023-01-19 11:19:00","sepulved    ","1026-Boiler steam return pipe      ",0,,"",0,0
455149,1026,"BLDG","Work Completed","Plumbing","2022-09-29 13:19:17",,"01/19/2023 11:19:00","2023-01-19 11:19:00","defranca    ","1026-Boiler steam return pipe      ",0,,"",0,0
455164,1365,"2F","Work Completed","Repairs","2022-09-29 15:44:23",,"03/07/2023 08:00:00","2023-03-07 10:27:00",,"1365-2F bedroom ceiling and wall re",18,320             ,"SQFT    Demo the bedroom #1 ceiling",3.65,65.7
455164,1365,"2F","Work Completed","Repairs","2022-09-29 15:44:23",,"03/07/2023 08:00:00","2023-03-07 10:27:00",,"1365-2F bedroom ceiling and wall re",18,325             ,"SQFT    Repair the ceiling in bedroom #1 with sheetrock",5.75,103.5
455164,1365,"2F","Work Completed","Repairs","2022-09-29 15:44:23",,"03/07/2023 08:00:00","2023-03-07 10:27:00",,"1365-2F bedroom ceiling and wall re",1,385             ,"Scrape, plaster, paint the complete bedroom #1",325,325
455164,1365,"2F","Work Completed","Repairs","2022-09-29 15:44:23",,"03/07/2023 08:00:00","2023-03-07 10:27:00",,"1365-2F bedroom ceiling and wall re",0,,":Tax Amount",0,0
455164,1365,"2F","Work Completed","Repairs","2022-09-29 15:44:23",,"03/07/2023 08:00:00","2023-03-07 10:27:00",,"1365-2F bedroom ceiling and wall re",1,,"ADD'L CHARGES",125,125
455231,1370,"6B","Work Completed","Repairs","2022-10-01 09:35:08",,"12/12/2022 15:20:00","2023-01-23 15:20:00","mcss        ","1370/6B/VAC/REPAIRS                ",0,,"",0,0
455231,1370,"6B","Work Completed","Repairs","2022-10-01 09:35:08",,"12/12/2022 15:20:00","2023-01-23 15:20:00",,"1370/6B/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",12403.5,12403.5
455234,1370,"1B","Work Completed","Repairs","2022-10-01 10:32:06",,"01/09/2023 15:22:00","2023-02-18 15:22:00","mcss        ","1370/1B/VAC/REPAIRS                ",0,,"",0,0
455234,1370,"1B","Work Completed","Repairs","2022-10-01 10:32:06",,"01/09/2023 15:22:00","2023-02-18 15:22:00",,"1370/1B/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",12404.8,12404.8
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",1,"05-01600        ","Countertop 42",245.35,245.35
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",1,"05-02530        ","Toe Kick",59.4,59.4
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",1,"05-02600        ","Sink Base 30",351,351
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",1,"m05-00100       ","12'' BASE CABINET w/ MEASUREMENTSB12",263.25,263.25
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",1,"m05-04500       ","Wall Cab 42/30 w/ Measurements                         4230",406.35,406.35
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",1,"m05-03950       ","Wall Cab 30/15 w/ Measurements                         3015",209.25,209.25
455344,1024,56,"Work Completed","Supplies","2022-10-04 06:52:26",,"02/25/2023 09:27:00","2023-02-25 09:27:00",,"1024/56/vac/CABINETS               ",0,,":Tax Amount",0,0
455350,1024,56,"Work Completed","Repairs","2022-10-04 08:43:03",,"05/25/2023 10:34:00","2023-05-25 10:21:00","jortega     ","1024/56/VAC/REPAIRS                ",0,,"",0,0
455350,1024,56,"Work Completed","Repairs","2022-10-04 08:43:03",,"05/25/2023 10:34:00","2023-05-25 10:21:00",,"1024/56/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",12968.4,12968.4
455848,1002,"2D","Work Completed","Repairs","2022-10-11 12:16:10",,"01/27/2023 12:18:00","2023-01-27 09:39:00","rmarte      ","1002 - 2D - bathroom floor         ",0,,"",0,0
455848,1002,"2D","Work Completed","Repairs","2022-10-11 12:16:10",,"01/27/2023 12:18:00","2023-01-27 09:39:00",,"1002 - 2D - bathroom floor         ",1,,"CREDIT",-1205.64,-1205.64
455848,1002,"2D","Work Completed","Repairs","2022-10-11 12:16:10",,"01/27/2023 12:18:00","2023-01-27 09:39:00",,"1002 - 2D - bathroom floor         ",0,,":Tax Amount",0,0
455848,1002,"2D","Work Completed","Repairs","2022-10-11 12:16:10",,"01/27/2023 12:18:00","2023-01-27 09:39:00",,"1002 - 2D - bathroom floor         ",54,200             ,"SQFT    Demo the bathroom floor TILE",9.6,518.4
455848,1002,"2D","Work Completed","Repairs","2022-10-11 12:16:10",,"01/27/2023 12:18:00","2023-01-27 09:39:00",,"1002 - 2D - bathroom floor         ",54,210             ,"Install a new subfloor with 3/4 plywood",11.25,607.5
455848,1002,"2D","Work Completed","Repairs","2022-10-11 12:16:10",,"01/27/2023 12:18:00","2023-01-27 09:39:00",,"1002 - 2D - bathroom floor         ",54,220             ,"SQFT    Repair the bathroom floor with thinset, cement, 2x2 floor tiles and floor grout.",29.4,1587.6
455903,2001,"4E","Work Completed","Repairs","2022-10-12 09:55:41",,"02/08/2023 16:03:00","2023-02-08 11:21:00","jbatista    ","2001 - 4E - 3 year paint job       ",0,,"",0,0
455903,2001,"4E","Work Completed","Repairs","2022-10-12 09:55:41",,"02/08/2023 16:03:00","2023-02-08 11:21:00",,"2001 - 4E - 3 year paint job       ",4,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,1300
455903,2001,"4E","Work Completed","Repairs","2022-10-12 09:55:41",,"02/08/2023 16:03:00","2023-02-08 11:21:00",,"2001 - 4E - 3 year paint job       ",4,805             ,"Two coats are required, per room",150,600
455903,2001,"4E","Work Completed","Repairs","2022-10-12 09:55:41",,"02/08/2023 16:03:00","2023-02-08 11:21:00",,"2001 - 4E - 3 year paint job       ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
455903,2001,"4E","Work Completed","Repairs","2022-10-12 09:55:41",,"02/08/2023 16:03:00","2023-02-08 11:21:00",,"2001 - 4E - 3 year paint job       ",0,,":Tax Amount",0,0
456852,1004,"5F","Work Completed","Repairs","2022-10-19 10:05:02",,"12/10/2022 15:35:00","2023-03-17 15:35:00","cesardls    ","1004/5F/VAC/REPAIRS                ",0,,"",0,0
456852,1004,"5F","Work Completed","Repairs","2022-10-19 10:05:02",,"12/10/2022 15:35:00","2023-03-17 15:35:00",,"1004/5F/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",5930,5930
456929,1083,"4D","Work Completed","Repairs","2022-10-20 10:19:25",,"11/29/2022 08:00:00","2023-04-11 15:04:00",,"1083-4D-3 YEAR PAINT               ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300
456929,1083,"4D","Work Completed","Repairs","2022-10-20 10:19:25",,"11/29/2022 08:00:00","2023-04-11 15:04:00",,"1083-4D-3 YEAR PAINT               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
456929,1083,"4D","Work Completed","Repairs","2022-10-20 10:19:25",,"11/29/2022 08:00:00","2023-04-11 15:04:00",,"1083-4D-3 YEAR PAINT               ",1,002             ,"ADD'L WORK NEEDED",835,835
456929,1083,"4D","Work Completed","Repairs","2022-10-20 10:19:25",,"11/29/2022 08:00:00","2023-04-11 15:04:00",,"1083-4D-3 YEAR PAINT               ",0,,":Tax Amount",0,0
457287,3532,"5H","Work Completed","Repairs","2022-10-26 09:23:31",,"01/20/2023 08:00:00","2023-01-20 10:32:00","negrette    ","3532/5H/repair                     ",0,,"",0,0
457287,3532,"5H","Work Completed","Repairs","2022-10-26 09:23:31",,"01/20/2023 08:00:00","2023-01-20 10:32:00",,"3532/5H/repair                     ",1,281             ,"Install a new 24"" x 80"" prehung door and install a privacy lock.",425,425
457287,3532,"5H","Work Completed","Repairs","2022-10-26 09:23:31",,"01/20/2023 08:00:00","2023-01-20 10:32:00",,"3532/5H/repair                     ",1,,"Door needs wood frame",0,0
457780,1088,"2J","Work Completed","Plumbing","2022-11-03 13:03:38",,"01/12/2023 13:03:00","2023-01-12 14:40:00",,"1088-2J DISHWASHER INSTALLATION    ",1,"plumbing        ","PLUMBING SERVICES",570,570
457780,1088,"2J","Work Completed","Plumbing","2022-11-03 13:03:38",,"01/12/2023 13:03:00","2023-01-12 14:40:00",,"1088-2J DISHWASHER INSTALLATION    ",0,,":Tax Amount",0,0
457900,3555,"1B","Work Completed","Repairs","2022-11-07 06:59:37",,"01/09/2023 15:18:00","2023-02-23 15:18:00","jortega     ","3555/1B/VAC/REPAIRS                ",0,,"",0,0
457900,3555,"1B","Work Completed","Repairs","2022-11-07 06:59:37",,"01/09/2023 15:18:00","2023-02-23 15:18:00",,"3555/1B/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",9031.9,9031.9
457918,1371,"1AA","Work Completed","Repairs","2022-11-07 09:13:15",,"02/16/2023 12:18:00","2023-02-21 12:17:00","bp          ","1371-1AA Frame re-build            ",0,,"",0,0
457918,1371,"1AA","Work Completed","Repairs","2022-11-07 09:13:15",,"02/16/2023 12:18:00","2023-02-21 12:17:00",,"1371-1AA Frame re-build            ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",3000,3000
457918,1371,"1AA","Work Completed","Repairs","2022-11-07 09:13:15",,"02/16/2023 12:18:00","2023-02-21 12:17:00",,"1371-1AA Frame re-build            ",0,,":Tax Amount",0,0
457968,3005,"7B","Work Completed","Repairs","2022-11-07 12:09:34",,"03/30/2023 09:50:00","2023-03-30 14:04:00",,"3005-7B 3YR PAINT                  ",5,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1625
457968,3005,"7B","Work Completed","Repairs","2022-11-07 12:09:34",,"03/30/2023 09:50:00","2023-03-30 14:04:00",,"3005-7B 3YR PAINT                  ",5,805             ,"Two coats are required, per room",150,750
457968,3005,"7B","Work Completed","Repairs","2022-11-07 12:09:34",,"03/30/2023 09:50:00","2023-03-30 14:04:00",,"3005-7B 3YR PAINT                  ",2,279             ,"Prime bathroom with mildew resistant primer",175,350
457968,3005,"7B","Work Completed","Repairs","2022-11-07 12:09:34",,"03/30/2023 09:50:00","2023-03-30 14:04:00",,"3005-7B 3YR PAINT                  ",0,"cu6             ","""CHILD UNDER AGE 6""",0,0
457968,3005,"7B","Work Completed","Repairs","2022-11-07 12:09:34",,"03/30/2023 09:50:00","2023-03-30 14:04:00",,"3005-7B 3YR PAINT                  ",1,,"ADD'L CHARGES",685,685
457997,7000,"5C","Work Completed","Repairs","2022-11-07 15:34:06",,"03/10/2023 15:34:00","2023-03-10 10:23:00",,"7000-5C-3 YR PAINT JOB             ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300
457997,7000,"5C","Work Completed","Repairs","2022-11-07 15:34:06",,"03/10/2023 15:34:00","2023-03-10 10:23:00",,"7000-5C-3 YR PAINT JOB             ",4,805             ,"Two coats are required, per room",150,600
457997,7000,"5C","Work Completed","Repairs","2022-11-07 15:34:06",,"03/10/2023 15:34:00","2023-03-10 10:23:00",,"7000-5C-3 YR PAINT JOB             ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
457997,7000,"5C","Work Completed","Repairs","2022-11-07 15:34:06",,"03/10/2023 15:34:00","2023-03-10 10:23:00",,"7000-5C-3 YR PAINT JOB             ",1,"cu6             ","""CHILD UNDER AGE 6""",0,0
457997,7000,"5C","Work Completed","Repairs","2022-11-07 15:34:06",,"03/10/2023 15:34:00","2023-03-10 10:23:00","jbatista    ","7000-5C-3 YR PAINT JOB             ",0,,"",0,0
457997,7000,"5C","Work Completed","Repairs","2022-11-07 15:34:06",,"03/10/2023 15:34:00","2023-03-10 10:23:00",,"7000-5C-3 YR PAINT JOB             ",1,,"ADD'L CHARGES",75,75
458037,1087,"5E","Work Completed","Repairs","2022-11-08 12:01:16",,"05/08/2023 15:37:00","2023-05-19 14:47:00",,"1087-5e-3year                      ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300
458037,1087,"5E","Work Completed","Repairs","2022-11-08 12:01:16",,"05/08/2023 15:37:00","2023-05-19 14:47:00",,"1087-5e-3year                      ",4,805             ,"Two coats are required, per room",150,600
458037,1087,"5E","Work Completed","Repairs","2022-11-08 12:01:16",,"05/08/2023 15:37:00","2023-05-19 14:47:00",,"1087-5e-3year                      ",1,,"tenant has own white paint",0,0
458037,1087,"5E","Work Completed","Repairs","2022-11-08 12:01:16",,"05/08/2023 15:37:00","2023-05-19 14:47:00",,"1087-5e-3year                      ",1,002             ,"ADD'L WORK NEEDED",765.7,765.7
458037,1087,"5E","Work Completed","Repairs","2022-11-08 12:01:16",,"05/08/2023 15:37:00","2023-05-19 14:47:00","jbatista    ","1087-5e-3year                      ",0,,"",0,0
458037,1087,"5E","Work Completed","Repairs","2022-11-08 12:01:16",,"05/08/2023 15:37:00","2023-05-19 14:47:00",,"1087-5e-3year                      ",0,,":Tax Amount",0,0
458311,1084,"1084-4B","Work Completed","Repairs","2022-11-14 06:52:20",,"12/23/2022 12:01:00","2023-01-03 12:01:00","cesardls    ","1084/4b/vac/repairs                ",0,,"",0,0
458311,1084,"1084-4B","Work Completed","Repairs","2022-11-14 06:52:20",,"12/23/2022 12:01:00","2023-01-03 12:01:00",,"1084/4b/vac/repairs                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",9401.1,9401.1
458311,1084,"1084-4B","Work Completed","Repairs","2022-11-14 06:52:20",,"12/23/2022 12:01:00","2023-01-03 12:01:00",,"1084/4b/vac/repairs                ",1,,"ADD'L CHARGES",1212.5,1212.5
