YardiMM2PODetID,PONumber,WONumber,VendorCode,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,POAmount,WOAndInvoiceAmt,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client,Date1,Date2
59933,49750   ,,"ff1         ","F&F HARDWARE AND SUPPLY. INC.",90,"Maintenance-Inventory",44.5,4005,8460,0,"2024-03-06 00:00:00","2024-03-07 00:00:00","40-04230        ","Alarm, 10yr Smoke alarms non removable batteries",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59938,49754   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",119.5,358.5,1410.63,0,"2024-03-06 00:00:00","2024-04-02 00:00:00","10-00500        ","Pre hung door, 28x80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60290,49754   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",57.23,171.69,1410.63,0,"2024-03-06 00:00:00","2024-04-02 00:00:00","10-00550        ","SLAB DOOR - 28X80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60291,49754   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",125.29,626.45,1410.63,0,"2024-03-06 00:00:00","2024-04-02 00:00:00","10-00400        ","Pre hung door, 24x80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60292,49754   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",57.87,289.35,1410.63,0,"2024-03-06 00:00:00","2024-04-02 00:00:00","10-00450        ","SLAB DOOR - 24X80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60293,49754   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",100.83,504.15,1410.63,0,"2024-03-06 00:00:00","2024-04-02 00:00:00","10-00650        ","SLAB DOOR - 30X80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60295,49754   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",-5,"Maintenance-Inventory",100.1,-500.5,1410.63,0,"2024-03-06 00:00:00","2024-04-02 00:00:00","10-00650        ","SLAB DOOR - 30X80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59940,49755   ,480181  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",375.21,375.21,375.21,3301,"2024-03-07 00:00:00","2024-03-07 00:00:00","material        ","Misc","545 EAST 166 TERRACE, LLC, 545 EAST 166 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
59941,49756   ,,"cen1        ","Century Maintenance",20,"Maintenance-Inventory",62.99,1259.8,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-02700        ","Plywood 3/4",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59942,49756   ,,"cen1        ","Century Maintenance",15,"Maintenance-Inventory",24.69,370.35,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","50-00500        ","Sheetrock, Wonderboard",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59943,49756   ,,"cen1        ","Century Maintenance",15,"Maintenance-Inventory",26.99,404.85,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-03400        ","Saddle, Marble Entry 4'' X 36''",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59944,49756   ,,"cen1        ","Century Maintenance",304,"Maintenance-Inventory",3.38,1027.52,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-02100        ","Molding,5 1/4 clamshell (per 8 ft)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59945,49756   ,,"cen1        ","Century Maintenance",304,"Maintenance-Inventory",1.13,343.52,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-01900        ","Molding, 2 1/4 clamshell (per 8 ft)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59946,49756   ,,"cen1        ","Century Maintenance",304,"Maintenance-Inventory",1.44,437.76,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-02050        ","Molding, 3 1/4 Clamshell (per 8 ft)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59947,49756   ,,"cen1        ","Century Maintenance",20,"Maintenance-Inventory",17.99,359.8,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","50-00650        ","Thinset (50lb Bags)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59948,49756   ,,"cen1        ","Century Maintenance",20,"Maintenance-Inventory",7.65,153,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-04500        ","Stud, Wood 2x4x10",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59949,49756   ,,"cen1        ","Century Maintenance",30,"Maintenance-Inventory",6.29,188.7,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-04400        ","Studs, Wood 1x3x10",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59950,49756   ,,"cen1        ","Century Maintenance",25,"Maintenance-Inventory",3.78,94.5,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-03850        ","SHEETROCK SCREWS 1 5/8'' FINE/ LB",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59951,49756   ,,"cen1        ","Century Maintenance",25,"Maintenance-Inventory",3.78,94.5,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-03950        ","SHEETROCK SCREWS 2 1/2'' FINE/LB",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59952,49756   ,,"cen1        ","Century Maintenance",25,"Maintenance-Inventory",3.78,94.5,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","10-04000        ","Screws, Sheetrock 3'' COARSE",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59953,49756   ,,"cen1        ","Century Maintenance",2,"Maintenance-Inventory",23.38,46.76,4875.56,0,"2024-03-07 00:00:00","2024-03-07 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59955,49757   ,488823  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",66.86,66.86,66.86,620,"2024-03-07 00:00:00","2024-03-07 00:00:00","material        ","Misc","AZURE HOLDINGS II LP, 226 WEST 144 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
59970,49758   ,487485  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",889.36,889.36,889.36,3960,"2024-03-07 00:00:00","2024-03-08 00:00:00","material        ","Misc","12-16 ARDEN ASSOCIATES, LLC, 12-16 ARDEN STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
59979,49764   ,488916  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",221.46,221.46,221.46,620,"2024-03-07 00:00:00","2024-03-08 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 598 COURTLANDT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
59986,49765   ,488927  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-Inventory",156.7,156.7,156.7,770,"2024-03-08 00:00:00","2024-03-08 00:00:00","material        ","Misc","East 138th Street Owners, LLC, 616 East 139th Street","2024-03-01 00:00:00","2025-05-01 00:00:00"
59987,49766   ,488281  ,"cen1        ","Century Maintenance",1,"Maintenance-Inventory",43.07,43.07,43.07,243.56,"2024-03-08 00:00:00","2024-03-08 00:00:00","material        ","Misc","ST. ANNS APARTMENTS LLC, 1061 INTERVALE AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
59988,49767   ,480942  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",22.48,22.48,22.48,14392.2,"2024-03-08 00:00:00","2024-03-08 00:00:00","material        ","Misc","9-15 ADRIAN ASSOC. LLC, 9-15 ADRIAN AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
59990,49769   ,,"rit1        ","RITZ PAINT",20,"Maintenance-Inventory",120,2400,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59991,49769   ,,"rit1        ","RITZ PAINT",15,"Maintenance-Inventory",48,720,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59992,49769   ,,"rit1        ","RITZ PAINT",4,"Maintenance-Inventory",150,600,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-00255        ","China White 5 gal",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59993,49769   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",75,750,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-00800        ","Paint, Primer all-in-all  1 gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59994,49769   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",49,490,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-02000        ","Paint, Zinser Perma White Mildew",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59995,49769   ,,"rit1        ","RITZ PAINT",108,"Maintenance-Inventory",2.5,270,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-00900        ","Paint, Roller9",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59996,49769   ,,"rit1        ","RITZ PAINT",40,"Maintenance-Inventory",6,240,5470,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","30-01000        ","Paint, Handle 9",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
59998,49771   ,484679  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",351.78,351.78,707.55,920,"2024-03-08 00:00:00","2024-03-08 00:00:00","material        ","Misc","510 WEST 188TH STREET ASSOCIATES LLC, 510 WEST 188TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60083,49771   ,484679  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",355.77,355.77,707.55,920,"2024-03-08 00:00:00","2024-03-08 00:00:00","material        ","Misc","510 WEST 188TH STREET ASSOCIATES LLC, 510 WEST 188TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60000,49772   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",163.31,163.31,163.31,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60002,49773   ,486614  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",112.57,112.57,112.57,1944.8,"2024-03-08 00:00:00","2024-03-05 00:00:00","material        ","Misc","357 EAST 150TH STREET HDFC, 747 MELROSE AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60003,49774   ,,"ace12       ","Costello's Ace Hardware",10,"Maintenance-Inventory",125,1250,3000,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","35-02074        ","19 x 17 COMBO SINK/VANITY",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60004,49774   ,,"ace12       ","Costello's Ace Hardware",10,"Maintenance-Inventory",175,1750,3000,0,"2024-03-08 00:00:00","2024-03-08 00:00:00","35-02079        ","19 X 25 COMBO SINK/ VANITY",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60005,49775   ,488974  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",272.43,272.43,272.43,820,"2024-03-08 00:00:00","2024-03-11 00:00:00","material        ","Misc","9-15 ADRIAN ASSOC. LLC, 9-15 ADRIAN AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60006,49776   ,,"car22       ","Cardella Waste",1,"Payables",927.8,927.8,927.8,0,"2024-03-08 00:00:00","2024-03-18 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60007,49777   ,,"ranger      ","Ranger Supply Co.",1,"Plumbing-Inventory",82.64,82.64,82.64,0,"2024-03-08 00:00:00","2024-03-11 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60008,49778   ,,"rit1        ","RITZ PAINT",1,"Maintenance-Inventory",89.8,89.8,89.8,0,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60009,49779   ,482775  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",314.96,314.96,314.96,7596,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60010,49780   ,486042  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",179.94,179.94,179.94,7589,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc","LARKSPUR LLC, 304 W 117TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
60012,49781   ,488955  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",114.81,114.81,114.81,598,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 574 EAST 138 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60013,49782   ,,"cro1        ","CROWN JANITORIAL",50,"Canceled",62,3100,0,0,"2024-03-11 00:00:00","2024-03-15 00:00:00","40-00700        ","Bags, Garbage 48 XXH Large",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60014,49782   ,,"cro1        ","CROWN JANITORIAL",36,"Canceled",7.82,281.52,0,0,"2024-03-11 00:00:00","2024-03-15 00:00:00","40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60015,49782   ,,"cro1        ","CROWN JANITORIAL",24,"Canceled",4.6,110.4,0,0,"2024-03-11 00:00:00","2024-03-15 00:00:00","40-05900        ","Mop, Head 24 oz",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60016,49782   ,,"cro1        ","CROWN JANITORIAL",33,"Canceled",5,165,0,0,"2024-03-11 00:00:00","2024-03-15 00:00:00","20-00500        ","Bulbs, 75 watt frost white",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60017,49782   ,,"cro1        ","CROWN JANITORIAL",33,"Canceled",4,132,0,0,"2024-03-11 00:00:00","2024-03-15 00:00:00","20-00400        ","Bulbs, 60 watt frost white",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60018,49782   ,,"cro1        ","CROWN JANITORIAL",500,"Canceled",9.72,4860,0,0,"2024-03-11 00:00:00","2024-03-15 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60489,49782   ,,"cro1        ","CROWN JANITORIAL",-50,"Canceled",62,-3100,0,0,"2024-03-11 00:00:00","2024-04-23 00:00:00","40-00700        ","Bags, Garbage 48 XXH Large",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60490,49782   ,,"cro1        ","CROWN JANITORIAL",-36,"Canceled",7.82,-281.52,0,0,"2024-03-11 00:00:00","2024-04-23 00:00:00","40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60491,49782   ,,"cro1        ","CROWN JANITORIAL",-24,"Canceled",4.6,-110.4,0,0,"2024-03-11 00:00:00","2024-04-23 00:00:00","40-05900        ","Mop, Head 24 oz",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60492,49782   ,,"cro1        ","CROWN JANITORIAL",-33,"Canceled",5,-165,0,0,"2024-03-11 00:00:00","2024-04-23 00:00:00","20-00500        ","Bulbs, 75 watt frost white",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60493,49782   ,,"cro1        ","CROWN JANITORIAL",-33,"Canceled",4,-132,0,0,"2024-03-11 00:00:00","2024-04-23 00:00:00","20-00400        ","Bulbs, 60 watt frost white",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60494,49782   ,,"cro1        ","CROWN JANITORIAL",-500,"Canceled",9.72,-4860,0,0,"2024-03-11 00:00:00","2024-04-23 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60020,49783   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",1652.72,1652.72,1652.72,0,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60341,49784   ,,"ranger      ","Ranger Supply Co.",1,"Plumbing-Inventory",2244.2,2244.2,2244.2,0,"2024-03-11 00:00:00","2024-03-12 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60022,49785   ,489062  ,"ace12       ","Costello's Ace Hardware",2,"Maintenance-COGS",134.95,269.9,477.6,904.56,"2024-03-11 00:00:00","2024-03-11 00:00:00","30-00835        ","PAINT, BENJ MOORE 5 GAL FLAT WHITE","SOUNDVIEW SENIOR HOUSING LLC, 391 BRONX RIVER AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60084,49785   ,489062  ,"ace12       ","Costello's Ace Hardware",2,"Maintenance-COGS",1.95,3.9,477.6,904.56,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc-STATE PAINTCARE 5 GAL FEE","SOUNDVIEW SENIOR HOUSING LLC, 391 BRONX RIVER AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60086,49785   ,489062  ,"ace12       ","Costello's Ace Hardware",2,"Maintenance-COGS",1.95,3.9,477.6,904.56,"2024-03-11 00:00:00","2024-03-11 00:00:00","material        ","Misc-STATE PAINTCARE 5 GAL FEE","SOUNDVIEW SENIOR HOUSING LLC, 391 BRONX RIVER AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60024,49786   ,489067  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",131.55,131.55,131.55,2646,"2024-03-11 00:00:00","2024-03-12 00:00:00","material        ","Misc","83 POST AVENUE ASSOCIATES, 685 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60031,49791   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",40,"Maintenance-Inventory",53.19,2127.6,2127.6,0,"2024-03-11 00:00:00","2024-03-14 00:00:00","20-00580        ","Fixture, Kitchen-Hall-Liv-Bed w/out pullchain",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60032,49792   ,488186  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-Inventory",450.12,450.12,450.12,3480,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","SOUNDVIEW SENIOR HOUSING LLC, 391 BRONX RIVER AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60033,49793   ,486042  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",163.62,163.62,163.62,7589,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","LARKSPUR LLC, 304 W 117TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
60034,49794   ,489105  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",187.13,187.13,187.13,452.45,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","VERMILYEA WEST ASSOCIATES LLC, 428-432-436 WEST 204TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60035,49795   ,489134  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",200.17,200.17,200.17,645,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
60036,49796   ,489176  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",157.87,157.87,157.87,1418.82,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60037,49797   ,489178  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",157.87,157.87,157.87,1110,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 540 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60038,49798   ,489165  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",19.52,19.52,19.52,445,"2024-03-12 00:00:00","2024-03-12 00:00:00","material        ","Misc","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
60047,49807   ,488387  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",788.4,788.4,788.4,953.36,"2024-03-13 00:00:00","2024-03-13 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 586 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
60048,49808   ,489062  ,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",195,195,195,904.56,"2024-03-13 00:00:00","2024-03-13 00:00:00","material        ","Misc","SOUNDVIEW SENIOR HOUSING LLC, 391 BRONX RIVER AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60049,49809   ,488909  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",94.5,94.5,94.5,160.25,"2024-03-13 00:00:00","2024-03-13 00:00:00","material        ","Misc","552-562 UNITED, LP, 552 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60050,49810   ,483091  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",111.47,111.47,111.47,14402.45,"2024-03-13 00:00:00","2024-03-13 00:00:00","material        ","Misc","83 POST AVENUE ASSOCIATES, 685 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
60051,49811   ,,"cen1        ","Century Maintenance",1,"Canceled",1,1,1,0,"2024-03-13 00:00:00",,"material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60052,49812   ,489246  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",682.31,682.31,682.31,1250,"2024-03-13 00:00:00","2024-03-13 00:00:00","material        ","Misc","1880 Boston Road Apartments LLC, 1880 Boston Road","2024-03-01 00:00:00","2025-05-01 00:00:00"
60053,49813   ,489259  ,"ranger      ","Ranger Supply Co.",1,"Maintenance-COGS",209.12,209.12,209.12,448,"2024-03-13 00:00:00","2024-03-14 00:00:00","material        ","Misc","230 SEAMAN ASSOCIATES LLC, 230 SEAMAN AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
60054,49814   ,,"ace12       ","Costello's Ace Hardware",1,"Canceled",1,1,1,0,"2024-03-13 00:00:00",,"30-00205        ","PAINT BRUSH 2''",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
60055,49815   ,475380  ,"ace12       ","Costello's Ace Hardware",6,"Maintenance-COGS",13.95,83.7,2094.72,37560,"2024-03-13 00:00:00",,"30-00205        ","PAINT BRUSH 2''","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
60080,49815   ,475380  ,"ace12       ","Costello's Ace Hardware",2,"Maintenance-COGS",141.9,283.8,2094.72,37560,"2024-03-13 00:00:00",,"30-00850        ","","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
60064,49815   ,475380  ,"ace12       ","Costello's Ace Hardware",1,"Maintenance-COGS",106.9,106.9,2094.72,37560,"2024-03-13 00:00:00",,"30-00835        ","PAINT, BENJ MOORE 5 GAL FLAT WHITE","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
60065,49815   ,475380  ,"ace12       ","Costello's Ace Hardware",1,"Maintenance-COGS",141.9,141.9,2094.72,37560,"2024-03-13 00:00:00",,"30-00680        ","PAINT, LINEN WHITE SG-5 GALLON","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
