WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate
460668,1704,"2A","Work Completed","Repairs","2022-12-22 13:20:57",,"2023-01-03 13:20:00",1600028009,"2023-01-27 08:21:43",,,"1704-2A-REPAIR                     ",1,,"ADD'L CHARGES",830,830,"2023-01-26 00:00:00"
455811,1860,"1861-3D","Work Completed","Repairs","2022-10-11 10:03:13",,"2022-12-27 08:00:00",1600028009,"2023-01-27 08:21:43",,,"1861-3D-3 YEAR PAINT               ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2023-01-26 00:00:00"
455811,1860,"1861-3D","Work Completed","Repairs","2022-10-11 10:03:13",,"2022-12-27 08:00:00",1600028009,"2023-01-27 08:21:43",,,"1861-3D-3 YEAR PAINT               ",1,805             ,"Two coats are required, per room",150,150,"2023-01-26 00:00:00"
455811,1860,"1861-3D","Work Completed","Repairs","2022-10-11 10:03:13",,"2022-12-27 08:00:00",1600028009,"2023-01-27 08:21:43",,,"1861-3D-3 YEAR PAINT               ",50,100             ,"SQFT   Demo the kitchen floor.",3.65,182.5,"2023-01-26 00:00:00"
455811,1860,"1861-3D","Work Completed","Repairs","2022-10-11 10:03:13",,"2022-12-27 08:00:00",1600028009,"2023-01-27 08:21:43",,,"1861-3D-3 YEAR PAINT               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-01-26 00:00:00"
455811,1860,"1861-3D","Work Completed","Repairs","2022-10-11 10:03:13",,"2022-12-27 08:00:00",1600028009,"2023-01-27 08:21:43",,,"1861-3D-3 YEAR PAINT               ",1,,"ADD'L CHARGES",821,821,"2023-01-26 00:00:00"
460508,1088,"4K","Work Completed","Repairs","2022-12-20 15:13:13",,"2022-12-28 15:13:00",1600028009,"2023-01-27 08:21:43",,,"1088-4K 3-YEAR PAINT               ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
455811,1860,"1861-3D","Work Completed","Repairs","2022-10-11 10:03:13",,"2022-12-27 08:00:00",1600028009,"2023-01-27 08:21:43",,,"1861-3D-3 YEAR PAINT               ",50,110             ,"SQFT   Install a new kitchen floor using underlayment and VCT.",9.3,465,"2023-01-26 00:00:00"
456892,1021,"1-3B","Work Completed","Repairs","2022-10-19 15:54:24",,"2022-10-19 15:54:00",1600028009,"2023-01-27 08:21:43",,,"1021-1-3B VACANT/LEAD ABATEMENT    ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",16094,16094,"2023-01-26 00:00:00"
461156,1370,"2D","Work Completed","Repairs","2023-01-03 17:27:22",,"2023-01-10 14:57:00",1600028009,"2023-01-27 08:21:43",,,"1370-2D bathroom& living room      ",1,,"ADD'L CHARGES",90,90,"2023-01-26 00:00:00"
460667,1061,"2-4A","Work Completed","Repairs","2022-12-22 13:15:10",,"2022-12-30 13:15:00",1600028009,"2023-01-27 08:21:43",,,"1061-2-A4-POST PLUMBING            ",1,,"ADD'L CHARGES",150,150,"2023-01-26 00:00:00"
460532,1367,"3G","Work Completed","Repairs","2022-12-21 09:30:01",,"2022-12-27 09:30:00",1600028009,"2023-01-27 08:21:43",,,"1367-3G-BATHROOM CEILING           ",1,,"add'l charges",217.6,217.6,"2023-01-26 00:00:00"
461192,1021,"2-2C","Work Completed","Repairs","2023-01-04 10:35:29",,"2023-01-06 10:35:00",1600028009,"2023-01-27 08:21:43",,,"1021-2-2C POST PLUMBING TILE       ",1,,"ADD'L CHARGES",670.95,670.95,"2023-01-26 00:00:00"
462624,1095,"1F","Work Completed","Supplies","2023-01-25 15:31:40",,"2023-01-26 15:31:00",1600028010,"2023-01-27 08:38:16",,,"1095-1F VACANT/PAINT SUPPLIES (AMC)",1,"30-00400        ","Paint, #160 5 gallon (white)",148.5,148.5,"2023-01-26 00:00:00"
462624,1095,"1F","Work Completed","Supplies","2023-01-25 15:31:40",,"2023-01-26 15:31:00",1600028010,"2023-01-27 08:38:16",,,"1095-1F VACANT/PAINT SUPPLIES (AMC)",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",4,"20-00561        ","GFI Outlets",15,60,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",1,"40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",6.45,6.45,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
462150,1095,"BLDG","Work Completed","Supplies","2023-01-19 10:15:06",,"2023-01-19 10:15:00",1600028010,"2023-01-27 08:38:16",,,"1095/BLDG./KEYS                    ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
462624,1095,"1F","Work Completed","Supplies","2023-01-25 15:31:40",,"2023-01-26 15:31:00",1600028010,"2023-01-27 08:38:16",,,"1095-1F VACANT/PAINT SUPPLIES (AMC)",2,"30-00900        ","Paint, Roller9",3.95,7.9,"2023-01-26 00:00:00"
462624,1095,"1F","Work Completed","Supplies","2023-01-25 15:31:40",,"2023-01-26 15:31:00",1600028010,"2023-01-27 08:38:16",,,"1095-1F VACANT/PAINT SUPPLIES (AMC)",2,"30-00210        ","Paint,Brush 3",2.03,4.06,"2023-01-26 00:00:00"
462624,1095,"1F","Work Completed","Supplies","2023-01-25 15:31:40",,"2023-01-26 15:31:00",1600028010,"2023-01-27 08:38:16",,,"1095-1F VACANT/PAINT SUPPLIES (AMC)",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
462200,1095,"1F","Work Completed","Supplies","2023-01-19 16:19:12",,"2023-01-26 16:19:00",1600028010,"2023-01-27 08:38:16",,,"1095-1F-VACANT/SUPPLIES            ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461190,1082,"BLDG","Work Completed","Supplies","2023-01-04 10:26:31",,"2023-01-05 08:44:00",1600028010,"2023-01-27 08:38:16",,,"1082-BLDG-SUPPLY                   ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
460984,1701,"5C","Work Completed","Supplies","2022-12-29 12:17:25",,"2023-01-09 12:17:00",1600028010,"2023-01-27 08:38:16",,,"1701-5C-SUPPLIES                   ",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-26 00:00:00"
460984,1701,"5C","Work Completed","Supplies","2022-12-29 12:17:25",,"2023-01-09 12:17:00",1600028010,"2023-01-27 08:38:16",,,"1701-5C-SUPPLIES                   ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",8,"20-00710        ","Plate, Receptacle duplex (white)",1.08,8.64,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",2,"30-01550        ","TAPE, MESH",10.73,21.46,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",8,"20-00900        ","Switches, Single light pole (white)",1.55,12.4,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",2,"40-04552        ","Deodorant, rain forest (5 gallon containers)",41.47,82.94,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",2,"30-01350        ","TAPE- DUCT",5.74,11.48,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",1,"40-04802        ","HOSE, COLD 50'",36.07,36.07,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",8,"20-00560        ","Duplex Outlets",1.5,12,"2023-01-26 00:00:00"
461857,1054,"BLDG","Work Completed","Supplies","2023-01-13 10:30:21",,"2023-01-18 08:37:00",1600028010,"2023-01-27 08:38:16",,,"1054 - Bldg - supplies 1-13-23     ",8,"20-00810        ","Plate, Single wall toggle (white)",2.03,16.24,"2023-01-26 00:00:00"
459919,1025,32,"Work Completed","Supplies","2022-12-09 11:14:29",,"2023-01-05 08:36:00",1600028010,"2023-01-27 08:38:16",,,"1025-32 bedroom door               ",1,"10-01300        ","Lock, Privacy",10.99,10.99,"2023-01-26 00:00:00"
461190,1082,"BLDG","Work Completed","Supplies","2023-01-04 10:26:31",,"2023-01-05 08:44:00",1600028010,"2023-01-27 08:38:16",,,"1082-BLDG-SUPPLY                   ",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-26 00:00:00"
461317,1440,"BLDG","Work Completed","Supplies","2023-01-05 13:13:59",,"2023-01-06 13:13:00",1600028010,"2023-01-27 08:38:16",,,"1440-BLDG-SUPPLIES 1-5-23          ",10,"40-03850        ","Bleach, 1 gallon",4.89,48.9,"2023-01-26 00:00:00"
461905,1367,"BLDG","Work Completed","Supplies","2023-01-13 12:22:51",,"2023-01-18 08:34:00",1600028010,"2023-01-27 08:38:16",,,"1367-Bldg Supplies                 ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461867,1831,"1834-1C","Work Completed","Supplies","2023-01-13 10:53:28",,"2023-01-17 08:08:00",1600028010,"2023-01-27 08:38:16",,,"1834-1C-hpd viol. vanity hardware  ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9,"2023-01-26 00:00:00"
461867,1831,"1834-1C","Work Completed","Supplies","2023-01-13 10:53:28",,"2023-01-17 08:08:00",1600028010,"2023-01-27 08:38:16",,,"1834-1C-hpd viol. vanity hardware  ",1,"35-00700        ","Bathroom Deck Faucet 43-431",147.83,147.83,"2023-01-26 00:00:00"
461867,1831,"1834-1C","Work Completed","Supplies","2023-01-13 10:53:28",,"2023-01-17 08:08:00",1600028010,"2023-01-27 08:38:16",,,"1834-1C-hpd viol. vanity hardware  ",1,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",3.5,3.5,"2023-01-26 00:00:00"
461549,3503,"BLDG","Work Completed","Supplies","2023-01-10 06:45:37",,"2023-01-11 08:52:00",1600028010,"2023-01-27 08:38:16",,,"3503-bldg-supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-26 00:00:00"
461223,1029,"BLDG","Work Completed","Supplies","2023-01-04 12:04:55",,"2023-01-05 08:35:00",1600028010,"2023-01-27 08:38:16",,,"1029 - Bldg - supplies 1-4-23      ",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-26 00:00:00"
461652,1021,"2-4F","Work Completed","Supplies","2023-01-10 15:18:27",,"2023-01-12 15:18:00",1600028010,"2023-01-27 08:38:16",,,"1021-2-4F-PAINT SUPPLIES           ",2,"30-00900        ","Paint, Roller9",3.95,7.9,"2023-01-26 00:00:00"
461652,1021,"2-4F","Work Completed","Supplies","2023-01-10 15:18:27",,"2023-01-12 15:18:00",1600028010,"2023-01-27 08:38:16",,,"1021-2-4F-PAINT SUPPLIES           ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461652,1021,"2-4F","Work Completed","Supplies","2023-01-10 15:18:27",,"2023-01-12 15:18:00",1600028010,"2023-01-27 08:38:16",,,"1021-2-4F-PAINT SUPPLIES           ",1,"30-00400        ","Paint, #160 5 gallon (white)",148.5,148.5,"2023-01-26 00:00:00"
461652,1021,"2-4F","Work Completed","Supplies","2023-01-10 15:18:27",,"2023-01-12 15:18:00",1600028010,"2023-01-27 08:38:16",,,"1021-2-4F-PAINT SUPPLIES           ",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-26 00:00:00"
461652,1021,"2-4F","Work Completed","Supplies","2023-01-10 15:18:27",,"2023-01-12 15:18:00",1600028010,"2023-01-27 08:38:16",,,"1021-2-4F-PAINT SUPPLIES           ",10,"30-01200        ","Plastic Covers 12' * per sheet(35 per case)",2.46,24.6,"2023-01-26 00:00:00"
461350,1097,"BOILER","Work Completed","Oil","2023-01-06 09:36:07",,"2023-01-06 09:36:00",1600028011,"2023-01-27 09:19:29",,,"1097-BOILER-HEAT PUMP              ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
462133,1024,"BLDG","Work Completed","Oil","2023-01-18 16:56:55",,,1600028011,"2023-01-27 09:19:29",,,"1024-Sump-pump                     ",1,"boiler          ","BOILER SERVICES",540,540,"2023-01-26 00:00:00"
462133,1024,"BLDG","Work Completed","Oil","2023-01-18 16:56:55",,,1600028011,"2023-01-27 09:19:29",,,"1024-Sump-pump                     ",1,,"Sump Pump",1000,1000,"2023-01-26 00:00:00"
454358,3522,"BOILER","Work Completed","Oil","2022-09-16 09:16:38",,"2022-09-16 09:16:00",1600028011,"2023-01-27 09:19:29",,,"3522-BOILER-OVERHAUL               ",1,"boiler          ","BOILER SERVICES",1300,1300,"2023-01-26 00:00:00"
454358,3522,"BOILER","Work Completed","Oil","2022-09-16 09:16:38",,"2022-09-16 09:16:00",1600028011,"2023-01-27 09:19:29",,,"3522-BOILER-OVERHAUL               ",5,"35-00290        ","Spray Cans",13.5,67.5,"2023-01-26 00:00:00"
454358,3522,"BOILER","Work Completed","Oil","2022-09-16 09:16:38",,"2022-09-16 09:16:00",1600028011,"2023-01-27 09:19:29",,,"3522-BOILER-OVERHAUL               ",1,"75-10107        ","Grease Cut",18,18,"2023-01-26 00:00:00"
461717,1095,"BOILER","Work Completed","Oil","2023-01-11 14:10:43",,"2023-01-11 14:10:00",1600028011,"2023-01-27 09:19:29",,,"BOILER REPAIR-2                    ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461717,1095,"BOILER","Work Completed","Oil","2023-01-11 14:10:43",,"2023-01-11 14:10:00",1600028011,"2023-01-27 09:19:29",,,"BOILER REPAIR-2                    ",1,"boiler          ","BOILER SERVICES",280,280,"2023-01-26 00:00:00"
461184,3513,"BLDG","Work Completed","Plumbing","2023-01-04 10:01:26",,,1600028012,"2023-01-27 09:32:16",,,"3513-Bldg sewer                    ",1,"plumbing        ","PLUMBING SERVICES",570,570,"2023-01-26 00:00:00"
461079,1090,"2B","Work Completed","Plumbing","2023-01-03 10:01:26",,"2023-01-03 10:01:00",1600028012,"2023-01-27 09:32:16",,,"1090-2B-PLUMBING                   ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461193,1367,"2M","Work Completed","Plumbing","2023-01-04 10:36:30",,,1600028012,"2023-01-27 09:32:16",,,"1367-2M bedroom radiator valve     ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
461833,1192,"BST","Work Completed","Plumbing","2023-01-13 07:48:10",,,1600028012,"2023-01-27 09:32:16",,,"1192 - BST - Leaking Steam Pipe    ",1,"plumbing        ","PLUMBING SERVICES",2885,2885,"2023-01-26 00:00:00"
454989,1367,"4G","Work Completed","Plumbing","2022-09-27 13:08:36",,"2022-09-27 13:08:00",1600028012,"2023-01-27 09:32:16",,,"1367-4g-bathroom stack line        ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
462219,1367,"2M","Work Completed","Plumbing","2023-01-20 09:13:01",,,1600028012,"2023-01-27 09:32:16",,"sepulved    ","1367-2M 1st Bdrm raditor install   ",0,,"",0,0,"2023-01-26 00:00:00"
461085,1021,"1-3B","Work Completed","Plumbing","2023-01-03 10:10:13",,"2023-01-03 10:10:00",1600028012,"2023-01-27 09:32:16",,,"1021-1-3B-PLUMBING                 ",0,,":Tax Amount",0,0,"2023-01-26 00:00:00"
462219,1367,"2M","Work Completed","Plumbing","2023-01-20 09:13:01",,,1600028012,"2023-01-27 09:32:16",,,"1367-2M 1st Bdrm raditor install   ",1,"plumbing        ","PLUMBING SERVICES",995,995,"2023-01-26 00:00:00"
462671,3502,41,"Work Completed","Supplies","2023-01-26 11:19:03",,"2023-01-27 07:48:00",1600028034,"2023-02-03 10:51:14",,,"3502-41                            ",1,"del             ","DELIVERY CHARGE",30,30,"2023-01-31 00:00:00"
461469,1440,"BLDG","Work Completed","Supplies","2023-01-09 10:04:21",,"2023-01-30 07:24:54",1600028034,"2023-02-03 10:51:14",,,"1440-bldg-signage                  ",2,"37-00250        ","CUSTOM SIGN",25,50,"2023-01-31 00:00:00"
462729,3540,"2D","Work Completed","Repairs","2023-01-27 07:51:37",,"2023-02-01 14:24:00",1600028114,"2023-02-16 16:46:54","02/01/2023 14:54:00",,"3540-2D-3 YEAR PAINT               ",1,,"USE NAVAJO WHITE PAINT",0,0,"2023-02-16 00:00:00"
461670,1088,"4N","Work Completed","Repairs","2023-01-11 09:59:02",,"2023-02-03 09:59:00",1600028114,"2023-02-16 16:46:54","02/08/2023 15:05:00",,"1088-4N 3-YEAR PAINT               ",4,805             ,"Two coats are required, per room",150,600,"2023-02-16 00:00:00"
461670,1088,"4N","Work Completed","Repairs","2023-01-11 09:59:02",,"2023-02-03 09:59:00",1600028114,"2023-02-16 16:46:54","02/08/2023 15:05:00",,"1088-4N 3-YEAR PAINT               ",3,,"Paint baseboard heater covers",0,0,"2023-02-16 00:00:00"
461670,1088,"4N","Work Completed","Repairs","2023-01-11 09:59:02",,"2023-02-03 09:59:00",1600028114,"2023-02-16 16:46:54","02/08/2023 15:05:00",,"1088-4N 3-YEAR PAINT               ",1,,"Paint apartment entrance door",0,0,"2023-02-16 00:00:00"
461670,1088,"4N","Work Completed","Repairs","2023-01-11 09:59:02",,"2023-02-03 09:59:00",1600028114,"2023-02-16 16:46:54","02/08/2023 15:05:00",,"1088-4N 3-YEAR PAINT               ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2023-02-16 00:00:00"
461670,1088,"4N","Work Completed","Repairs","2023-01-11 09:59:02",,"2023-02-03 09:59:00",1600028114,"2023-02-16 16:46:54","02/08/2023 15:05:00",,"1088-4N 3-YEAR PAINT               ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2023-02-16 00:00:00"
462717,1095,"1E","Work Completed","Supplies","2023-01-26 15:09:55",,"2023-01-31 15:09:00",1600028115,"2023-02-16 17:07:44","01/31/2023 09:25:00",,"1095-1E VACANT/COMBO ALARMS        ",2,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",53.93,107.86,"2023-02-16 00:00:00"
462407,1365,"BOILER","Work Completed","Oil","2023-01-23 12:12:35",,"2023-01-23 12:12:00",1600028182,"2023-02-24 10:54:16","02/22/2023 12:25:00",,"1365-BOILER CLEANING/OVERHAUL      ",1,"35-00254        ","High Strength Adhesive Spray",13.5,13.5,"2023-02-24 00:00:00"
462407,1365,"BOILER","Work Completed","Oil","2023-01-23 12:12:35",,"2023-01-23 12:12:00",1600028182,"2023-02-24 10:54:16","02/22/2023 12:25:00",,"1365-BOILER CLEANING/OVERHAUL      ",1,"boiler          ","BOILER SERVICES",1300,1300,"2023-02-24 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",3,"20-00710        ","Plate, Receptacle duplex (white)",1.08,3.24,"2023-02-28 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",1,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",53.93,53.93,"2023-02-28 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",1,"40-05525        ","Intercom Station 3 button ( 4 wire )",39.83,39.83,"2023-02-28 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",10,"20-00810        ","Plate, Single wall toggle (white)",2.03,20.3,"2023-02-28 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",4,"20-00595        ","Plate, Combo Duplex and AC",2.25,9,"2023-02-28 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",1,"20-00575        ","Fixture, Bathroom (with out pullchain)",22.95,22.95,"2023-02-28 00:00:00"
465330,1370,"1B","Work Completed","Supplies","2023-02-28 15:24:04",,"2023-03-01 09:32:00",1600028245,"2023-03-09 18:08:30","03/01/2023 09:32:00",,"1370-1B Vacant supplies            ",1,"del             ","DELIVERY CHARGE",30,30,"2023-02-28 00:00:00"
465324,1028,"BLDG","Work Completed","Supplies","2023-02-28 14:53:29",,"2023-03-02 14:53:00",1600028245,"2023-03-09 18:08:30","03/02/2023 09:26:00",,"1028-BLDG-SUPPLIES                 ",3,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,107.88,"2023-02-28 00:00:00"
465324,1028,"BLDG","Work Completed","Supplies","2023-02-28 14:53:29",,"2023-03-02 14:53:00",1600028245,"2023-03-09 18:08:30","03/02/2023 09:26:00",,"1028-BLDG-SUPPLIES                 ",4,"40-04250        ","Caulking, Bathroom Silicone (white)",12.95,51.8,"2023-02-28 00:00:00"
465404,1082,"BLDG","Work Completed","Supplies","2023-03-01 12:44:36",,"2023-03-02 09:28:00",1600028245,"2023-03-09 18:08:30","03/02/2023 09:27:00",,"1082-BLDG-SUPPLY                   ",4,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,143.84,"2023-02-28 00:00:00"
